      l1  l2                     f            E11  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc        am.Dice     am.t.score   am.p1.given2    am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff       f1     f2        N  
POSITIVE  impressive          4620   4750.6831228         -23.748247            23.7482473       -0.0775400745  0.00549652868    -1.92264240  -0.0235709915  -0.00053583491         0.8309352518        0.00275738421        -0.0235041588       -7.7996446e-05    -130.6831228  1675501   5560  1960936  
NEGATIVE  illegal              147    175.4005103          -5.648641             5.6486408       -0.0873126097  0.00102567681    -2.34243461  -0.0235833802  -0.00011644950         0.1219917012        0.00051500342        -0.0235688882       -9.9499046e-05     -28.4005103   285435   1205  1960936  
POSITIVE  squeamish             54     55.5385617          -0.280667             0.2806665       -0.0929409129  0.00006445583    -0.20937173  -0.0236709644  -0.00000630850         0.8307692308        0.00003222917        -0.0236701798       -9.1826963e-07      -1.5385617  1675501     65  1960936  
NEGATIVE  sufficient            68     81.2228089          -2.644086             2.6440863       -0.0863351577  0.00047553611    -1.60350111  -0.0237035352  -0.00005421697         0.1218637993        0.00023823287        -0.0236967901       -4.6325114e-05     -13.2228089   285435    558  1960936  
NEGATIVE  crisp                 24     28.6754361          -0.936264             0.9362643       -0.0815048862  0.00016804840    -0.95436940  -0.0237355628  -0.00001917051         0.1218274112        0.00008408219        -0.0237331783       -1.6380038e-05      -4.6754361   285435    197  1960936  
NEGATIVE  adamant               19     22.7074520          -0.743479             0.7434793       -0.0796378542  0.00013305741    -0.85054781  -0.0237676084  -0.00001520152         0.1217948718        0.00006656507        -0.0237657176       -1.2988778e-05      -3.7074520   285435    156  1960936  
NEGATIVE  substantive           35     41.9214498          -1.404506             1.4045062       -0.0851251025  0.00024499253    -1.16993854  -0.0240363418  -0.00002837975         0.1215277778        0.00012261986        -0.0240328117       -2.4248777e-05      -6.9214498   285435    288  1960936  
POSITIVE  faithful             230    236.6797167          -1.240605             1.2406050       -0.0826714113  0.00027449937    -0.44044748  -0.0241179077  -0.00002738858         0.8303249097        0.00013727237        -0.0241145008       -3.9866981e-06      -6.6797167  1675501    277  1960936  
POSITIVE  deferential           44     45.2852888          -0.239978             0.2399778       -0.0980027181  0.00005251994    -0.19376457  -0.0242513868  -0.00000527002         0.8301886792        0.00002626080        -0.0242507313       -7.6710713e-07      -1.2852888  1675501     53  1960936  
POSITIVE  extensive            420    432.3463417          -2.319355             2.3193553       -0.0819089336  0.00050119122    -0.60243979  -0.0244061826  -0.00005062322         0.8300395257        0.00025067129        -0.0243998849       -7.3687463e-06     -12.3463417  1675501    506  1960936  
POSITIVE  cowardly             122    125.6025934          -0.679505             0.6795049       -0.0870473424  0.00014561531    -0.32616348  -0.0245092751  -0.00001477157         0.8299319728        0.00007281404        -0.0245074378       -2.1501589e-06      -3.6025934  1675501    147  1960936  
POSITIVE  irreversible          39     40.1586523          -0.219765             0.2197652       -0.1014607284  0.00004655193    -0.18553285  -0.0246527674  -0.00000475078         0.8297872340        0.00002327662        -0.0246521765       -6.9152588e-07      -1.1586523  1675501     47  1960936  
POSITIVE  cosmic                39     40.1586523          -0.219765             0.2197652       -0.1014607284  0.00004655193    -0.18553285  -0.0246527674  -0.00000475078         0.8297872340        0.00002327662        -0.0246521765       -6.9152588e-07      -1.1586523  1675501     47  1960936  
NEGATIVE  abusive               70     84.2795813          -2.978042             2.9780415       -0.0903436714  0.00048948653    -1.70673641  -0.0246697734  -0.00005855001         0.1208981002        0.00024523972        -0.0246624893       -5.0027436e-05     -14.2795813   285435    579  1960936  
NEGATIVE  progressive           62     74.6725824          -2.647376             2.6473758       -0.0901634742  0.00043364528    -1.60941957  -0.0247093538  -0.00005196090         0.1208576998        0.00021721233        -0.0247028896       -4.4397437e-05     -12.6725824   285435    513  1960936  
NEGATIVE  provocative           54     65.0655835          -2.316752             2.3167517       -0.0899311084  0.00037777824    -1.50583518  -0.0247608646  -0.00004537178         0.1208053691        0.00018918493        -0.0247552203       -3.8767437e-05     -11.0655835   285435    447  1960936  
POSITIVE  heartbroken           73     75.1906681          -0.419425             0.4194245       -0.0926850953  0.00008713354    -0.25639831  -0.0248950732  -0.00000898231         0.8295454545        0.00004356906        -0.0248939560       -1.3074705e-06      -2.1906681  1675501     88  1960936  
POSITIVE  masculine            233    240.0974744          -1.378046             1.3780464       -0.0861043292  0.00027807913    -0.46497101  -0.0252615359  -0.00002910150         0.8291814947        0.00013906288        -0.0252579159       -4.2360311e-06      -7.0974744  1675501    281  1960936  
POSITIVE  charismatic          184    189.6855491          -1.118623             1.1186232       -0.0881113196  0.00021960670    -0.41914424  -0.0256134815  -0.00002331224         0.8288288288        0.00010981790        -0.0256105817       -3.3933427e-06      -5.6855491  1675501    222  1960936  
NEGATIVE  ready                612    742.5045667         -28.353146            28.3531465       -0.0966880031  0.00421290305    -5.27533444  -0.0256508400  -0.00053510279         0.1199764752        0.00214409585        -0.0255841142       -4.5721291e-04    -130.5045667   285435   5101  1960936  
NEGATIVE  astounding            29     35.2256626          -1.357292             1.3572918       -0.0909501158  0.00020302649    -1.15607653  -0.0257290539  -0.00002552684         0.1198347107        0.00010159931        -0.0257258787       -2.1811140e-05      -6.2256626   285435    242  1960936  
POSITIVE  much                6642   6847.4774363         -40.640598            40.6405980       -0.0841851316  0.00789063359    -2.52124298  -0.0257450253  -0.00084251112         0.8287996007        0.00396418743        -0.0256398099       -1.2263642e-04    -205.4774363  1675501   8014  1960936  
POSITIVE  stable               861    887.7625476          -5.296800             5.2968004       -0.0850674570  0.00102711537    -0.91206518  -0.0257716412  -0.00010973343         0.8286814244        0.00051387615        -0.0257579861       -1.5972863e-05     -26.7625476  1675501   1039  1960936  
POSITIVE  polished              58     59.8107587          -0.359660             0.3596604       -0.0983942065  0.00006923013    -0.23776427  -0.0258689054  -0.00000742458         0.8285714286        0.00003461651        -0.0258679820       -1.0807267e-06      -1.8107587  1675501     70  1960936  
NEGATIVE  artistic              39     47.4527522          -1.858263             1.8582628       -0.0934189727  0.00027295537    -1.35352360  -0.0259329989  -0.00003465849         0.1196319018        0.00013663356        -0.0259286876       -2.9613580e-05      -8.4527522   285435    326  1960936  
POSITIVE  partisan             227    234.1163985          -1.419094             1.4190935       -0.0883617178  0.00027091943    -0.47233196  -0.0259758869  -0.00002917909         0.8284671533        0.00013548186        -0.0259722573       -4.2473257e-06      -7.1163985  1675501    274  1960936  
NEGATIVE  special             2025   2461.8662491         -96.429631            96.4296311       -0.0984660698  0.01339516054    -9.70813887  -0.0260549273  -0.00179126565         0.1197303849        0.00709443481        -0.0258302045       -1.5305280e-03    -436.8662491   285435  16913  1960936  
NEGATIVE  cathartic             19     23.1441337          -0.915994             0.9159941       -0.0890122580  0.00013305602    -0.95072948  -0.0260658476  -0.00001699203         0.1194968553        0.00006656507        -0.0260637341       -1.4518660e-05      -4.1441337   285435    159  1960936  
NEGATIVE  complimentary         27     32.8966932          -1.304883             1.3048829       -0.0919838727  0.00018903526    -1.13481914  -0.0260945703  -0.00002417798         0.1194690265        0.00009459246        -0.0260915629       -2.0658620e-05      -5.8966932   285435    226  1960936  
POSITIVE  sympathetic          516    532.3157528          -3.280129             3.2801285       -0.0870040369  0.00061570624    -0.71826097  -0.0261973323  -0.00006689884         0.8282504013        0.00030796759        -0.0261890093       -9.7378353e-06     -16.3157528  1675501    623  1960936  
NEGATIVE  persistent            29     35.3712232          -1.417189             1.4171885       -0.0929797922  0.00020302578    -1.18310645  -0.0262222751  -0.00002612368         0.1193415638        0.00010159931        -0.0262190256       -2.2321100e-05      -6.3712232   285435    243  1960936  
POSITIVE  spicy                323    333.2313701          -2.060064             2.0600641       -0.0880845458  0.00038546660    -0.56928866  -0.0262395010  -0.00004195129         0.8282051282        0.00019277816        -0.0262342824       -6.1064542e-06     -10.2313701  1675501    390  1960936  
NEGATIVE  exhausting            34     41.4847680          -1.667824             1.6678244       -0.0940953894  0.00023799524    -1.28362712  -0.0262661613  -0.00003068950         0.1192982456        0.00011911644        -0.0262623438       -2.6222320e-05      -7.4847680   285435    285  1960936  
POSITIVE  robust               535    551.9678592          -3.420863             3.4208633       -0.0871824527  0.00063836883    -0.73358453  -0.0262746917  -0.00006957265         0.8281733746        0.00031930748        -0.0262660360       -1.0127036e-05     -16.9678592  1675501    646  1960936  
POSITIVE  sordid                53     54.6841223          -0.340025             0.3400253       -0.1009838924  0.00006326224    -0.23133199  -0.0263152694  -0.00000690534         0.8281250000        0.00003163233        -0.0263144106       -1.0051455e-06      -1.6841223  1675501     64  1960936  
