hit_id,sent_id,match_id,colloc_id,sent_text,token_str,lemma_str,context_prev_id,context_prev_sent,context_next_id,context_next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg,dep_mod,json_source
nyt_eng_19940728_0061_65:08-09-10,nyt_eng_19940728_0061_65,08-09-10,nyt_eng_19940728_0061_65:09-10,"More humble than the porcelain, but no less exciting to scholars of ceramics, are San Diego's 570 stoneware and earthenware jars for storing food, oil, water and wine.","more humble than the porcelain , but no less exciting to scholars of ceramics , are San Diego 's 570 stoneware and earthenware jars for storing food , oil , water and wine .","more humble than the porcelain , but no less exciting to scholar of ceramic , be San Diego 's 570 stoneware and earthenware jar for store food , oil , water and wine .",nyt_eng_19940728_0061_64,"The collection also included 35 slender-necked porcelain pouring vessels, an extremely rare find.",nyt_eng_19940728_0061_66,It's the largest single collection of such jars ever found.,no,less,exciting,no,less,exciting,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'exciting', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 7, 'xpos': 'DT'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'exciting', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 8, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940728_0060_65:08-09-10,nyt_eng_19940728_0060_65,08-09-10,nyt_eng_19940728_0060_65:09-10,"More humble than the porcelain, but no less exciting to scholars of ceramics, are San Diego's 570 stoneware and earthenware jars for storing food, oil, water and wine.","more humble than the porcelain , but no less exciting to scholars of ceramics , are San Diego 's 570 stoneware and earthenware jars for storing food , oil , water and wine .","more humble than the porcelain , but no less exciting to scholar of ceramic , be San Diego 's 570 stoneware and earthenware jar for store food , oil , water and wine .",nyt_eng_19940728_0060_64,"The collection also included 35 slender-necked porcelain pouring vessels, an extremely rare find.",nyt_eng_19940728_0060_66,It's the largest single collection of such jars ever found.,no,less,exciting,no,less,exciting,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'exciting', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 7, 'xpos': 'DT'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'exciting', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 8, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940728_0059_38:15-17-18,nyt_eng_19940728_0059_38,15-17-18,nyt_eng_19940728_0059_38:17-18,"Some, like Dmitri, one of the two Greek bears recovered, won't be so fortunate.","some , like Dmitri , one of the two Greek bears recovered , wo n't be so fortunate .","some , like Dmitri , one of the two greek bear recover , will not be so fortunate .",nyt_eng_19940728_0059_37,"-LBQ-  Hopefully, in a few months ' time, they'll be back in the woods.  -RDQ-",nyt_eng_19940728_0059_39,"-LBQ-  He's the oldest bear we've ever seen,  -RDQ-  Watkins says.",not,so,fortunate,n't,so,fortunate,14,16,17,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'fortunate', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 14, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'fortunate', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 16, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940728_0058_38:15-17-18,nyt_eng_19940728_0058_38,15-17-18,nyt_eng_19940728_0058_38:17-18,"Some, like Dmitri, one of the two Greek bears recovered, won't be so fortunate.","some , like Dmitri , one of the two Greek bears recovered , wo n't be so fortunate .","some , like Dmitri , one of the two greek bear recover , will not be so fortunate .",nyt_eng_19940728_0058_37,"-LBQ-  Hopefully, in a few months ' time, they'll be back in the woods.  -RDQ-",nyt_eng_19940728_0058_39,"-LBQ-  He's the oldest bear we've ever seen,  -RDQ-  Watkins says.",not,so,fortunate,n't,so,fortunate,14,16,17,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'fortunate', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 14, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'fortunate', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 16, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940728_0006_23:22-23-24,nyt_eng_19940728_0006_23,22-23-24,nyt_eng_19940728_0006_23:23-24,Legal experts said that the effect of the Court TV camera on the Cummings trial -- or any other -- is not yet clear.,legal experts said that the effect of the Court TV camera on the Cummings trial -- or any other -- is not yet clear .,legal expert say that the effect of the Court tv camera on the Cummings trial -- or any other -- be not yet clear .,nyt_eng_19940728_0006_22,"Based on fears by then-defense counsel Joe Ingber that  -LBQ-  pervasive  -RDQ-  media coverage could affect the trial's outcome, Farrell permitted only one still photographer in the courtroom.",nyt_eng_19940728_0006_24,"Loyola Law School professor Laurie Levenson worries that the camera might change the dynamic of the courtroom so as to benefit one side or the other, or make witnesses tailor their answers for the viewing audience at home.",not,yet,clear,not,yet,clear,21,22,23,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'clear', 'ix': 23, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 21, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'clear', 'ix': 23, 'xpos': 'JJ'}, 'target': {'lemma': 'yet', 'ix': 22, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940728_0004_23:22-23-24,nyt_eng_19940728_0004_23,22-23-24,nyt_eng_19940728_0004_23:23-24,Legal experts said that the effect of the Court TV camera on the Cummings trial -- or any other -- is not yet clear.,legal experts said that the effect of the Court TV camera on the Cummings trial -- or any other -- is not yet clear .,legal expert say that the effect of the Court tv camera on the Cummings trial -- or any other -- be not yet clear .,nyt_eng_19940728_0004_22,"Based on fears by then-defense counsel Joe Ingber that  -LBQ-  pervasive  -RDQ-  media coverage could affect the trial's outcome, Farrell permitted only one still photographer in the courtroom.",nyt_eng_19940728_0004_24,"Loyola Law School professor Laurie Levenson worries that the camera might change the dynamic of the courtroom so as to benefit one side or the other, or make witnesses tailor their answers for the viewing audience at home.",not,yet,clear,not,yet,clear,21,22,23,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'clear', 'ix': 23, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 21, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'clear', 'ix': 23, 'xpos': 'JJ'}, 'target': {'lemma': 'yet', 'ix': 22, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940727_0311_6:08-09-10,nyt_eng_19940727_0311_6,08-09-10,nyt_eng_19940727_0311_6:09-10,But many generals argued that women were not physically fit for such units and would cause morale problems.,but many generals argued that women were not physically fit for such units and would cause morale problems .,but many general argue that woman be not physically fit for such unit and would cause morale problem .,nyt_eng_19940727_0311_5,Under West's original plan positions would have been opened in units like the helicopter groups that lift special operations troops into combat.,nyt_eng_19940727_0311_7,"Under the compromise plan, women will be assigned to air defense artillery battalions, helicopters that fly cover for tanks and battalion headquarters of combat engineers and special operations forces, Army officials said.",not,physically,fit,not,physically,fit,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'fit', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'fit', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'physically', 'ix': 8, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940727_0308_6:08-09-10,nyt_eng_19940727_0308_6,08-09-10,nyt_eng_19940727_0308_6:09-10,But many generals argued that women were not physically fit for such units and would cause morale problems.,but many generals argued that women were not physically fit for such units and would cause morale problems .,but many general argue that woman be not physically fit for such unit and would cause morale problem .,nyt_eng_19940727_0308_5,Under West's original plan positions would have been opened in units like the helicopter groups that lift special operations troops into combat.,nyt_eng_19940727_0308_7,"Under the compromise plan, women will be assigned to air defense artillery battalions, helicopters that fly cover for tanks and battalion headquarters of combat engineers and special operations forces, Army officials said.",not,physically,fit,not,physically,fit,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'fit', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'fit', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'physically', 'ix': 8, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940727_0257_18:14-15-16,nyt_eng_19940727_0257_18,14-15-16,nyt_eng_19940727_0257_18:15-16,"In fact, a Salomon Brothers study finds that the California economy was no more diversified in the late '80s than was Pennsylvania in 1979 -- just as that state's steel industry started to collapse, resulting in a severe recession.","in fact , a Salomon Brothers study finds that the California economy was no more diversified in the late '80s than was Pennsylvania in 1979 -- just as that state 's steel industry started to collapse , resulting in a severe recession .","in fact , a Salomon Brothers study find that the California economy be no more diversified in the late '80 than be Pennsylvania in 1979 -- just as that state 's steel industry start to collapse , result in a severe recession .",nyt_eng_19940727_0257_17,"But the notion of a transitional economy helps demystify a lot of things, including the once-held presumption that the state's vastness and diversity makes it all but recession-proof.",nyt_eng_19940727_0257_19,"-LBQ-  It's a very long adjustment process and many of these issues are going to be around for a while,  -RDQ-  Salomon economist David Hensley said of the California situation.",no,more,diversified,no,more,diversified,13,14,15,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'diversified', 'ix': 15, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 13, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'diversified', 'ix': 15, 'xpos': 'JJ'}, 'target': {'lemma': 'more', 'ix': 14, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940727_0257_15:1-2-3,nyt_eng_19940727_0257_15,1-2-3,nyt_eng_19940727_0257_15:2-3,"Not too sexy, I realize.","not too sexy , I realize .","not too sexy , I realize .",nyt_eng_19940727_0257_14,This is about an economy in transition -- a sometimes painful transition that economists are just beginning to fully figure out.,nyt_eng_19940727_0257_16,"It's a gradual, laborious process, likely to stretch out for years with few corporate expansions or new government programs.",not,too,sexy,not,too,sexy,0,1,2,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'sexy', 'ix': 2, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 0, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'sexy', 'ix': 2, 'xpos': 'JJ'}, 'target': {'lemma': 'too', 'ix': 1, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940727_0227_6:55-56-57,nyt_eng_19940727_0227_6,55-56-57,nyt_eng_19940727_0227_6:56-57,"Given strong patriarchal traditions here, it is hardly surprising that the criticism is often put in ways that emphasize the two leaders ' sex, even if Bangladesh has had plenty of reason, in 22 years of nationhood scarred by military coups and assassinations, to conclude that men in power are no less likely than women to allow their actions to be governed by the whims of personality and ambition.","given strong patriarchal traditions here , it is hardly surprising that the criticism is often put in ways that emphasize the two leaders ' sex , even if Bangladesh has had plenty of reason , in 22 years of nationhood scarred by military coups and assassinations , to conclude that men in power are no less likely than women to allow their actions to be governed by the whims of personality and ambition .","give strong patriarchal tradition here , it be hardly surprising that the criticism is often put in way that emphasize the two leader ' sex , even if Bangladesh has have plenty of reason , in 22 year of nationhood scar by military coup and assassination , to conclude that man in power be no less likely than woman to allow they action to be govern by the whim of personality and ambition .",nyt_eng_19940727_0227_5,"The elections, which brought a surprise victory for Mrs. Zia over the favored Mrs. Wazed, ended 16 years in which the country was in effect under military rule, either directly by generals or by generals who had become  -LBQ-  civilian  -RDQ-  presidents in carefully controlled votes.",nyt_eng_19940727_0227_7,"-LBQ-  If you sit around long enough and drink enough whisky, just about every politician in Bangladesh will tell you the same thing,  -RDQ-  a Western diplomat said.",no,less,likely,no,less,likely,54,55,56,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'likely', 'ix': 56, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 54, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'likely', 'ix': 56, 'xpos': 'JJ'}, 'target': {'lemma': 'less', 'ix': 55, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940727_0140_15:5-6-7,nyt_eng_19940727_0140_15,5-6-7,nyt_eng_19940727_0140_15:6-7,In 1969 it wasn't so funny.,in 1969 it was n't so funny .,in 1969 it be not so funny .,nyt_eng_19940727_0140_14,"That always inspired me, and it took me that way, but I'm no blacker than the next white guy.  -RDQ-",nyt_eng_19940727_0140_16,"The year after Martin Luther King Jr. was murdered, Penn attended a music convention.",not,so,funny,n't,so,funny,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'funny', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'funny', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940727_0114_19:3-5-6,nyt_eng_19940727_0114_19,3-5-6,nyt_eng_19940727_0114_19:5-6,"We may not be morally helpless, but we're often morally lazy, lax rather than really relaxed.","we may not be morally helpless , but we 're often morally lazy , lax rather than really relaxed .","we may not be morally helpless , but we be often morally lazy , lax rather than really relax .",nyt_eng_19940727_0114_18,It's often a code for just plain opting out.,nyt_eng_19940727_0114_20,"We want this music to do our work for us, knitting up the ravell'd sleave of care while we drive our cars or do our paperwork or veg out with a glass of wine.",not,morally,helpless,not,morally,helpless,2,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'helpless', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'helpless', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'morally', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940727_0114_2:20-21-22,nyt_eng_19940727_0114_2,20-21-22,nyt_eng_19940727_0114_2:21-22,"For hearing, in Nature, is a state of intense but unfocused awareness, intrinsic to survival -- not so much passive as poised and perpetually ready.","for hearing , in Nature , is a state of intense but unfocused awareness , intrinsic to survival -- not so much passive as poised and perpetually ready .","for hearing , in nature , be a state of intense but unfocused awareness , intrinsic to survival -- not so much passive as poise and perpetually ready .",nyt_eng_19940727_0114_1,"But when we treat the animal receptivity of hearing as if it were moral helplessness, a kind of perpetual blank slate, we are grossly and willfully oversimplifying, substituting a learned pseudopassivity for the real thing.",nyt_eng_19940727_0114_3,"The points at which this readiness becomes the focused, interactive state of listening -- or where interaction reverts to readiness -- are myriad, subtle, hair-trigger.",not,so,much,not,so,much,19,20,21,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'much', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 19, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'much', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 20, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
