key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total,first_char
COM~very_fortunate,COMPLEMENT,very_fortunate,19536,18719.33588,1436.411236,1.3759289,0.04173523,0.00026879014,0.99810964,0.00028043689,69662736,19573,72839589,19536.0,69643200.0,37.0,3176816.0,69662740.0,3176853.0,19573.0,72820016.0,69644016.6641217,853.664121704,3175999.335878296,5.842862,0.000560716,0.01854521,0.00026879014,0.04173523,0.04173523,0.02100201,816.6641200000013,0.041803036,3.3908982,3.3442779,3.4117985,3.4624648,3.9503412,3.5537446,139.77124167724918,8346.420550152023,139.90353819685905,very,fortunate,9254924.0,62989.0,v
COM~also_worried,COMPLEMENT,also_worried,4243,4065.5953,312.161125,1.3573273,0.0417349,5.8389527e-05,0.9981181,6.0907743e-05,69662736,4251,72839589,4243.0,69658493.0,8.0,3176845.0,69662740.0,3176853.0,4251.0,72835338.0,69658670.4046994,185.4046994,3176667.5953006,2.7235076,0.000121808,0.018548885,5.8389527e-05,0.0417349,0.0417349,0.020896643,177.40470000000005,0.04181115,2.3420858,2.267472,2.3757474,2.4579053,3.293227,2.607959,65.13831437794502,8346.420550152023,65.19969325081216,also,worried,1064588.0,83879.0,a
COM~most_alarming,COMPLEMENT,most_alarming,2650,2539.20384,194.938108,1.3419776,0.041732654,3.646654e-05,0.99811673,3.8040424e-05,69662736,2655,72839589,2650.0,69660086.0,5.0,3176848.0,69662740.0,3176853.0,2655.0,72836934.0,69660196.79616018,115.796160176,3176737.203839824,2.1522949,7.6078e-05,0.018548308,3.646654e-05,0.041732654,0.041732654,0.02088456,110.79615999999987,0.04180987,1.9095914,1.8264534,1.9471766,2.0391169,2.9921691,2.207816,51.478150704935004,8346.420550152023,51.526692111953004,most,alarming,7156931.0,15482.0,m
COM~really_neat,COMPLEMENT,really_neat,6875,6587.5842,505.574555,1.3660083,0.041730978,9.459768e-05,0.9981127,9.868978e-05,69662736,6888,72839589,6875.0,69655861.0,13.0,3176840.0,69662740.0,3176853.0,6888.0,72832701.0,69656148.41580087,300.415800863,3176552.584199136,3.466365,0.00019736,0.018546524,9.459768e-05,0.041730978,0.041730978,0.020912789,287.41579999999976,0.041805934,2.729623,2.6641302,2.7591066,2.8308997,3.546972,2.9614065,82.915619758885,8346.420550152023,82.99397568498571,really,neat,1949631.0,24933.0,r
COM~most_authoritative,COMPLEMENT,most_authoritative,2647,2536.33468,194.68185,1.3414857,0.041730523,3.6423477e-05,0.99811465,3.799736e-05,69662736,2652,72839589,2647.0,69660089.0,5.0,3176848.0,69662740.0,3176853.0,2652.0,72836937.0,69660199.66531706,115.665317057,3176737.334682943,2.150971,7.5992e-05,0.01854738,3.6423477e-05,0.041730523,0.041730523,0.020883473,110.66532000000007,0.041807827,1.907949,1.8248104,1.9455343,2.037475,2.990532,2.2061753,51.44900387762624,8346.420550152023,51.49757275833493,most,authoritative,7156931.0,5821.0,m
COM~very_highest,COMPLEMENT,very_highest,4232,4055.07506,311.221494,1.3562,0.04173001,5.8231624e-05,0.9981132,6.074984e-05,69662736,4240,72839589,4232.0,69658504.0,8.0,3176845.0,69662740.0,3176853.0,4240.0,72835349.0,69658680.9249413,184.924941298,3176668.075058702,2.71967,0.000121492,0.018546762,5.8231624e-05,0.04173001,0.04173001,0.020894121,176.92493999999988,0.04180646,2.3383274,2.263713,2.3719897,2.4541483,3.2894769,2.6042035,65.05382386916237,8346.420550152023,65.11528238439882,very,highest,9254924.0,7382.0,v
COM~absolutely_wonderful,COMPLEMENT,absolutely_wonderful,4760,4561.00306,350.040213,1.3589541,0.041729916,6.549622e-05,0.9981128,6.832922e-05,69662736,4769,72839589,4760.0,69657976.0,9.0,3176844.0,69662740.0,3176853.0,4769.0,72834820.0,69658174.99694459,207.996944587,3176645.003055413,2.8843167,0.000136649,0.01854659,6.549622e-05,0.041729916,0.041729916,0.020897707,198.99694,0.04180608,2.4381056,2.36569,2.4707587,2.5504088,3.356384,2.6957142,68.99275324264136,8346.420550152023,69.05794668247819,absolutely,wonderful,332410.0,70846.0,a
COM~also_interested,COMPLEMENT,also_interested,12649,12120.27505,929.711605,1.3719795,0.041727845,0.00017402018,0.9981062,0.00018157484,69662736,12673,72839589,12649.0,69650087.0,24.0,3176829.0,69662740.0,3176853.0,12673.0,72826916.0,69650615.72494836,552.724948366,3176300.275051634,4.701124,0.000363084,0.018543717,0.00017402018,0.041727845,0.041727845,0.020950932,528.7249499999998,0.041799743,3.1422596,3.0881095,3.1665747,3.225621,3.8018427,3.3323658,112.46777316191515,8346.420550152023,112.57441982972864,also,interested,1064588.0,264528.0,a
COM~also_beneficial,COMPLEMENT,also_beneficial,3168,3035.56798,232.901721,1.3469559,0.041725833,4.3587588e-05,0.99810964,4.547625e-05,69662736,3174,72839589,3168.0,69659568.0,6.0,3176847.0,69662740.0,3176853.0,3174.0,72836415.0,69659700.43201974,138.432019736,3176714.567980264,2.3528833,9.0948e-05,0.01854521,4.3587588e-05,0.041725833,0.041725833,0.02088471,132.4320200000002,0.041803036,2.077542,1.997649,2.1136315,2.2018368,3.1093016,2.3633938,56.28498911788115,8346.420550152023,56.3382640840131,also,beneficial,1064588.0,91228.0,a
COM~more_defensive,COMPLEMENT,more_defensive,3167,3034.61159,232.816314,1.3468188,0.041725237,4.3573233e-05,0.99810904,4.5461897e-05,69662736,3173,72839589,3167.0,69659569.0,6.0,3176847.0,69662740.0,3176853.0,3173.0,72836416.0,69659701.38840537,138.388405363,3176714.611594637,2.35248,9.092e-05,0.018544951,4.3573233e-05,0.041725237,0.041725237,0.020884404,132.38841000000002,0.041802466,2.0770845,1.9971913,2.1131742,2.2013795,3.1088452,2.3629367,56.27610505356603,8346.420550152023,56.32938842203065,more,defensive,8757314.0,12138.0,m
COM~now_responsible,COMPLEMENT,now_responsible,2107,2018.93006,154.839522,1.3295643,0.041720744,2.8986618e-05,0.99810517,3.0245727e-05,69662736,2111,72839589,2107.0,69660629.0,4.0,3176849.0,69662740.0,3176853.0,2111.0,72837478.0,69660717.0699413,92.069941293,3176760.930058708,1.9186486,6.049e-05,0.018543262,2.8986618e-05,0.041720744,0.041720744,0.020874865,88.06994000000009,0.041798737,1.6781659,1.5911877,1.717524,1.8139007,2.8221176,1.9911176,45.902069670114,8346.420550152023,45.94562003064057,now,responsible,435006.0,152050.0,n
COM~long_overdue,COMPLEMENT,long_overdue,18857,18068.99365,1384.686403,1.3723005,0.041719727,0.00025935794,0.99809456,0.0002706899,69662736,18893,72839589,18857.0,69643879.0,36.0,3176817.0,69662740.0,3176853.0,18893.0,72820696.0,69644667.0063481,824.0063481,3176028.9936519,5.7384343,0.000541233,0.018538635,0.00025935794,0.041719727,0.041719727,0.020989543,788.0063499999997,0.041788533,3.3649328,3.3178515,3.3860419,3.4372191,3.9304085,3.529439,137.32079230764728,8346.420550152023,137.45180973708568,long,overdue,67658.0,22561.0,l
COM~most_crowded,COMPLEMENT,most_crowded,2102,2014.14813,154.412557,1.3285327,0.041716244,2.8914845e-05,0.99810064,3.0173951e-05,69662736,2106,72839589,2102.0,69660634.0,4.0,3176849.0,69662740.0,3176853.0,2106.0,72837483.0,69660721.85186943,91.851869428,3176761.148130572,1.9161727,6.0346e-05,0.018541304,2.8914845e-05,0.041716244,0.041716244,0.02087258,87.85186999999996,0.04179442,1.6747172,1.5877374,1.714076,1.8104542,2.8186822,1.9876736,45.8475735453906,8346.420550152023,45.89117562233506,most,crowded,7156931.0,31163.0,m
COM~also_high,COMPLEMENT,also_high,4722,4524.6604,346.794985,1.3554733,0.041714735,6.4950735e-05,0.99809766,6.778373e-05,69662736,4731,72839589,4722.0,69658014.0,9.0,3176844.0,69662740.0,3176853.0,4731.0,72834858.0,69658211.33959842,206.339598415,3176646.660401584,2.8717806,0.000135558,0.018539993,6.4950735e-05,0.041714735,0.041714735,0.020889843,197.33960000000025,0.04179153,2.4265044,2.3540862,2.4591584,2.5388112,3.3448055,2.684121,68.71681017043792,8346.420550152023,68.78226515607058,also,high,1064588.0,522384.0,a
COM~highly_scalable,COMPLEMENT,highly_scalable,2620,2510.51227,192.376114,1.3370337,0.041711114,3.6035894e-05,0.9980952,3.7609778e-05,69662736,2625,72839589,2620.0,69660116.0,5.0,3176848.0,69662740.0,3176853.0,2625.0,72836964.0,69660225.48772898,114.487728988,3176738.512271012,2.1390197,7.5217e-05,0.018538943,3.6035894e-05,0.041711114,0.041711114,0.020873575,109.48772999999983,0.04178921,1.8930817,1.8099378,1.9306694,2.0226157,2.975712,2.1913247,51.18593556827891,8346.420550152023,51.234753829797995,highly,scalable,736102.0,8191.0,h
COM~more_rigorous,COMPLEMENT,more_rigorous,8367,8017.38071,614.179863,1.3641584,0.041710548,0.00011507082,0.9980914,0.00012010726,69662736,8383,72839589,8367.0,69654369.0,16.0,3176837.0,69662740.0,3176853.0,8383.0,72831206.0,69654718.61928841,365.61928842,3176487.38071158,3.8221743,0.000240186,0.018537262,0.00011507082,0.041710548,0.041710548,0.02091281,349.61928999999964,0.0417855,2.8642478,2.80265,2.8919532,2.9593518,3.6264062,3.0816326,91.47130697655959,8346.420550152023,91.55872432488343,more,rigorous,8757314.0,19915.0,m
COM~most_violent,COMPLEMENT,most_violent,11989,11488.10415,879.616566,1.3668015,0.0417065,0.00016486074,0.99808526,0.00017210063,69662736,12012,72839589,11989.0,69650747.0,23.0,3176830.0,69662740.0,3176853.0,12012.0,72827577.0,69651247.89584784,523.895847847,3176329.104152153,4.57463,0.000344142,0.018534595,0.00016486074,0.0417065,0.0417065,0.02093568,500.8958500000008,0.04177962,3.100018,3.0450995,3.1246824,3.1845872,3.7700107,3.2929237,109.49429208867465,8346.420550152023,109.59927007056206,most,violent,7156931.0,60144.0,m
COM~most_demanding,COMPLEMENT,most_demanding,8349,8000.16577,612.643146,1.3632231,0.04170643,0.00011481244,0.9980873,0.00011984887,69662736,8365,72839589,8349.0,69654387.0,16.0,3176837.0,69662740.0,3176853.0,8365.0,72831224.0,69654735.83422971,364.834229707,3176488.165770292,3.8177006,0.000239669,0.018535474,0.00011481244,0.04170643,0.04170643,0.020910623,348.8342300000004,0.04178156,2.861134,2.7995358,2.8888397,2.9562387,3.6232965,3.0785203,91.37286249209882,8346.420550152023,91.4603739331958,most,demanding,7156931.0,25545.0,m
COM~most_consequential,COMPLEMENT,most_consequential,2091,2003.62789,153.473395,1.3262545,0.041706264,2.875694e-05,0.9980907,3.0016048e-05,69662736,2095,72839589,2091.0,69660645.0,4.0,3176849.0,69662740.0,3176853.0,2095.0,72837494.0,69660732.37211132,91.372111325,3176761.627888675,1.9107145,6.003e-05,0.018536964,2.875694e-05,0.041706264,0.041706264,0.020867512,87.37211000000002,0.041784845,1.6671008,1.5801178,1.7064612,1.8028427,2.8110952,1.9800677,45.727453460694704,8346.420550152023,45.77116996538323,most,consequential,7156931.0,4710.0,m
COM~more_pragmatic,COMPLEMENT,more_pragmatic,4700,4503.61992,344.9167,1.3534452,0.041705836,6.463493e-05,0.9980888,6.746792e-05,69662736,4709,72839589,4700.0,69658036.0,9.0,3176844.0,69662740.0,3176853.0,4709.0,72834880.0,69658232.3800822,205.380082211,3176647.61991779,2.864498,0.000134927,0.018536126,6.463493e-05,0.041705836,0.041705836,0.020885235,196.3800799999999,0.041782998,2.419745,2.3473253,2.4523997,2.532054,3.3380597,2.6773663,68.55654600401044,8346.420550152023,68.62215385719105,more,pragmatic,8757314.0,9963.0,m
COM~still_ok,COMPLEMENT,still_ok,2089,2001.71512,153.302662,1.325839,0.04170444,2.872823e-05,0.9980889,2.9987337e-05,69662736,2093,72839589,2089.0,69660647.0,4.0,3176849.0,69662740.0,3176853.0,2093.0,72837496.0,69660734.28488258,91.284882579,3176761.71511742,1.9097205,5.9973e-05,0.018536171,2.872823e-05,0.04170444,0.04170444,0.020866584,87.28487999999993,0.04178309,1.6657118,1.5787281,1.7050723,1.8014544,2.8097115,1.9786806,45.70557952810576,8346.420550152023,45.749316934791494,still,ok,774186.0,35302.0,s
COM~most_elusive,COMPLEMENT,most_elusive,2086,1998.84596,153.046576,1.325215,0.041701693,2.8685166e-05,0.9980861,2.9944273e-05,69662736,2090,72839589,2086.0,69660650.0,4.0,3176849.0,69662740.0,3176853.0,2090.0,72837499.0,69660737.15403946,91.154039461,3176761.84596054,1.9082285,5.9887e-05,0.018534977,2.8685166e-05,0.041701693,0.041701693,0.020865189,87.1540399999999,0.04178046,1.6636255,1.576641,1.7029865,1.7993696,2.8076334,1.9765973,45.67274898667694,8346.420550152023,45.71651780264984,most,elusive,7156931.0,13639.0,m
COM~fully_customizable,COMPLEMENT,fully_customizable,5200,4982.76912,381.345454,1.3538835,0.04169797,7.149759e-05,0.9980806,7.464536e-05,69662736,5210,72839589,5200.0,69657536.0,10.0,3176843.0,69662740.0,3176853.0,5210.0,72834379.0,69657753.23088306,227.230883057,3176625.769116943,3.0124502,0.00014928,0.01853258,7.149759e-05,0.04169797,0.04169797,0.020884734,217.23088000000007,0.04177517,2.5003574,2.4299154,2.5321057,2.6095092,3.3894482,2.75057,72.11102550927978,8346.420550152023,72.18032973047436,fully,customizable,223582.0,16222.0,f
COM~less_experienced,COMPLEMENT,less_experienced,2599,2490.42817,190.583496,1.3335394,0.04169574,3.573444e-05,0.9980799,3.7308324e-05,69662736,2604,72839589,2599.0,69660137.0,5.0,3176848.0,69662740.0,3176853.0,2604.0,72836985.0,69660245.57182716,113.571827156,3176739.428172844,2.1296782,7.4614e-05,0.01853226,3.573444e-05,0.04169574,0.04169574,0.020865738,108.57182999999986,0.041774463,1.8814114,1.7982633,1.9190009,2.0109515,2.9640791,2.1796677,50.98038838612354,8346.420550152023,51.02940328869229,less,experienced,1170138.0,30945.0,l
COM~also_amazing,COMPLEMENT,also_amazing,2078,1991.19488,152.363761,1.3235465,0.041694336,2.8570326e-05,0.99807876,2.9829434e-05,69662736,2082,72839589,2078.0,69660658.0,4.0,3176849.0,69662740.0,3176853.0,2082.0,72837507.0,69660744.80512448,90.805124477,3176762.194875523,1.904244,5.9657e-05,0.018531777,2.8570326e-05,0.041694336,0.041694336,0.020861452,86.80511999999999,0.041773397,1.6580476,1.5710607,1.6974096,1.7937952,2.8020773,1.971027,45.58508528016593,8346.420550152023,45.628938186199335,also,amazing,1064588.0,161281.0,a
COM~still_popular,COMPLEMENT,still_popular,3633,3481.24368,266.341131,1.3442823,0.04169338,4.994783e-05,0.9980769,5.2151267e-05,69662736,3640,72839589,3633.0,69659103.0,7.0,3176846.0,69662740.0,3176853.0,3640.0,72835949.0,69659254.75631753,158.756317529,3176694.24368247,2.5177586,0.000104297,0.018530972,4.994783e-05,0.04169338,0.04169338,0.020871663,151.75631999999996,0.041771628,2.1933033,2.1162121,2.2281034,2.3130937,3.1819253,2.4685247,60.27437266367855,8346.420550152023,60.332412515993425,still,popular,774186.0,770759.0,s
COM~less_privileged,COMPLEMENT,less_privileged,2074,1987.36933,152.022398,1.3227099,0.041690633,2.8512906e-05,0.99807507,2.9772014e-05,69662736,2078,72839589,2074.0,69660662.0,4.0,3176849.0,69662740.0,3176853.0,2078.0,72837511.0,69660748.63066699,90.630666985,3176762.369333015,1.9022486,5.9542e-05,0.018530168,2.8512906e-05,0.041690633,0.041690633,0.020859573,86.63067000000001,0.04176985,1.6552505,1.5682623,1.6946131,1.7909999,2.7992911,1.9682338,45.5411901469428,8346.420550152023,45.58508528016593,less,privileged,1170138.0,13376.0,l
COM~most_apparent,COMPLEMENT,most_apparent,3104,2974.3593,227.438112,1.3380935,0.041686893,4.2668875e-05,0.9980707,4.455754e-05,69662736,3110,72839589,3104.0,69659632.0,6.0,3176847.0,69662740.0,3176853.0,3110.0,72836479.0,69659761.64069986,135.640699867,3176717.359300133,2.326915,8.9111e-05,0.018528283,4.2668875e-05,0.041686893,0.041686893,0.020864781,129.64069999999992,0.04176569,2.0479665,1.9680642,2.0840597,2.172274,3.0798075,2.3338468,55.71355310873648,8346.420550152023,55.767373974394744,most,apparent,7156931.0,54246.0,m
COM~more_circumspect,COMPLEMENT,more_circumspect,2063,1976.84909,151.083803,1.320401,0.041680384,2.8355003e-05,0.9980648,2.9614112e-05,69662736,2067,72839589,2063.0,69660673.0,4.0,3176849.0,69662740.0,3176853.0,2067.0,72837522.0,69660759.15090889,90.150908883,3176762.849091118,1.8967507,5.9226e-05,0.01852571,2.8355003e-05,0.041680384,0.041680384,0.020854369,86.15091000000007,0.041760016,1.6475304,1.5605388,1.6868945,1.7832848,2.7916014,1.9605246,45.42025979670306,8346.420550152023,45.46427168667722,more,circumspect,8757314.0,3330.0,m
COM~well_underway,COMPLEMENT,well_underway,7708,7386.1662,564.179272,1.3556808,0.04167654,0.00010592574,0.9980577,0.00011064739,69662736,7723,72839589,7708.0,69655028.0,15.0,3176838.0,69662740.0,3176853.0,7723.0,72831866.0,69655349.83380227,336.833802275,3176516.166197725,3.6657329,0.00022127,0.01852263,0.00010592574,0.04167654,0.04167654,0.020891234,321.83380000000034,0.041753218,2.7931054,2.7302961,2.8213632,2.8901262,3.5722892,3.014956,87.79521627059188,8346.420550152023,87.88060081724521,well,underway,169443.0,39288.0,w
COM~extremely_intelligent,COMPLEMENT,extremely_intelligent,2057,1971.11078,150.571938,1.3191363,0.041674748,2.8268874e-05,0.9980592,2.9527982e-05,69662736,2061,72839589,2057.0,69660679.0,4.0,3176849.0,69662740.0,3176853.0,2061.0,72837528.0,69660764.88922265,89.889222645,3176763.110777355,1.8937451,5.9054e-05,0.01852326,2.8268874e-05,0.041674748,0.041674748,0.020851508,85.88922000000002,0.041754603,1.6433021,1.5563085,1.6826669,1.7790592,2.7873895,1.956302,45.35416188179427,8346.420550152023,45.39823785126467,extremely,intelligent,917735.0,55259.0,e
COM~still_wet,COMPLEMENT,still_wet,3593,3442.98826,262.92828,1.3394744,0.041671988,4.9373633e-05,0.9980556,5.1577073e-05,69662736,3600,72839589,3593.0,69659143.0,7.0,3176846.0,69662740.0,3176853.0,3600.0,72835989.0,69659293.0117426,157.011742612,3176695.988257388,2.50263,0.000103149,0.018521676,4.9373633e-05,0.041671988,0.041671988,0.020860681,150.01173999999992,0.04175111,2.1772666,2.100171,2.2120686,2.2970634,3.1659281,2.4525018,59.941638282582836,8346.420550152023,60.0,still,wet,774186.0,29038.0,s
COM~extremely_disappointed,COMPLEMENT,extremely_disappointed,4614,4421.37075,337.578131,1.3454252,0.04167023,6.340041e-05,0.9980532,6.62334e-05,69662736,4623,72839589,4614.0,69658122.0,9.0,3176844.0,69662740.0,3176853.0,4623.0,72834966.0,69658314.62924613,201.629246137,3176651.370753863,2.8358512,0.000132458,0.018520655,6.340041e-05,0.04167023,0.04167023,0.020866815,192.62924999999996,0.041748863,2.3930137,2.320588,2.425671,2.5053313,3.311382,2.6506536,67.92643079096678,8346.420550152023,67.9926466612383,extremely,disappointed,917735.0,68432.0,e
COM~truly_awesome,COMPLEMENT,truly_awesome,2052,1966.32885,150.145435,1.3180796,0.041670024,2.81971e-05,0.9980545,2.9456207e-05,69662736,2056,72839589,2052.0,69660684.0,4.0,3176849.0,69662740.0,3176853.0,2056.0,72837533.0,69660769.67115077,89.67115078,3176763.32884922,1.8912369,5.8911e-05,0.018521205,2.81971e-05,0.041670024,0.041670024,0.02084911,85.6711499999999,0.041750073,1.6397688,1.5527738,1.6791344,1.7755283,2.7838702,1.9527738,45.2990066116245,8346.420550152023,45.34313619501854,truly,awesome,390766.0,85753.0,t
COM~extremely_small,COMPLEMENT,extremely_small,5620,5385.40747,410.949855,1.3481073,0.041664124,7.7211866e-05,0.9980465,8.067441e-05,69662736,5631,72839589,5620.0,69657116.0,11.0,3176842.0,69662740.0,3176853.0,5631.0,72833958.0,69657350.59253407,245.592534068,3176607.407465932,3.1292915,0.000161336,0.018517748,7.7211866e-05,0.041664124,0.041664124,0.020870667,234.5925299999999,0.041742444,2.5511134,2.4824622,2.5820413,2.6574106,3.4139926,2.7946362,74.96665925596525,8346.420550152023,75.03998933901843,extremely,small,917735.0,367563.0,e
COM~eerily_similar,COMPLEMENT,eerily_similar,4599,4407.02497,336.298782,1.3440111,0.041663885,6.3185085e-05,0.9980469,6.601808e-05,69662736,4608,72839589,4599.0,69658137.0,9.0,3176844.0,69662740.0,3176853.0,4608.0,72834981.0,69658328.97503054,200.975030543,3176652.024969457,2.830825,0.000132027,0.018517898,6.3185085e-05,0.041663885,0.041663885,0.020863535,191.9750299999996,0.041742776,2.3883002,2.3158736,2.4209578,2.5006192,3.306678,2.6459434,67.8159273327439,8346.420550152023,67.88225099390856,eerily,similar,15257.0,203453.0,e
COM~potentially_lucrative,COMPLEMENT,potentially_lucrative,2556,2449.30359,186.914943,1.326295,0.041663475,3.511718e-05,0.99804765,3.6691064e-05,69662736,2561,72839589,2556.0,69660180.0,5.0,3176848.0,69662740.0,3176853.0,2561.0,72837028.0,69660286.69640912,111.696409119,3176741.303590881,2.1104224,7.3379e-05,0.01851823,3.511718e-05,0.041663475,0.041663475,0.020849297,106.69641000000001,0.04174351,1.8572164,1.7740595,1.8948097,1.9867692,2.939963,2.1555007,50.556898639058154,8346.420550152023,50.60632371551998,potentially,lucrative,190636.0,34200.0,p
COM~virtually_non-existent,COMPLEMENT,virtually_non-existent,2042,1956.76499,149.292573,1.3159584,0.04166051,2.8053551e-05,0.99804497,2.931266e-05,69662736,2046,72839589,2042.0,69660694.0,4.0,3176849.0,69662740.0,3176853.0,2046.0,72837543.0,69660779.23500705,89.235007051,3176763.764992949,1.8862104,5.8624e-05,0.018517068,2.8053551e-05,0.04166051,0.04166051,0.02084428,85.2350100000001,0.041740946,1.6326765,1.5456781,1.6720434,1.7684405,2.776806,1.9456915,45.18849411078001,8346.420550152023,45.232731511594565,virtually,non-existent,86156.0,10560.0,v
