key,index,l1,l2,f,E11,r_log_likelihood,r_log_likelihood_tt,r_odds_ratio_disc,r_Dice,r_t_score,r_p1_given2,r_p2_given1,r_p1_given2_simple,r_p2_given1_simple,r_p1_given2_margin,r_p2_given1_margin,r_expect_diff,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N,O11,O12,O21,O22,R1,R2,C1,C2,E12,E21,E22,z_score,t_score,log_likelihood,simple_ll,min_sensitivity,liddell,dice,log_ratio,conservative_log_ratio,mutual_information,local_mutual_information,ipm,ipm_reference,ipm_expected
POS-tad,172,POSITIVE,tad,269,231.55308,166,298,67,419,213,173,216,134,419,173,258,216,68.725922,68.725922,1.2640486,0.0003210461,2.283179,0.13819961,0.0001535421,0.99261993,0.000160549,0.13818051,2.23497e-05,37.44692,1675501,271,1960936,269.0,1675232.0,2.0,285433.0,1675501,285435,271,1960665,1907.841,39.44692,661.2484,2.460882,2.283179,26172430.326383,5.753568,0.000161,0.1382,0.000321,4.517388,1.13212,0.065102,17.512362,160.548994,7.006849,138.19931
POS-badly,173,POSITIVE,badly,268,230.69864,167,299,68,422,214,174,219,135,422,174,261,219,68.426101,68.426101,1.2624339,0.0003198528,2.2785432,0.13817221,0.0001529453,0.9925926,0.0001599522,0.13815318,2.22628e-05,37.301359,1675501,270,1960936,268.0,1675233.0,2.0,285433.0,1675501,285435,270,1960666,1908.6954,39.301357,661.394,2.455852,2.278543,26170819.73836,5.730125,0.00016,0.138172,0.00032,4.512015,1.126564,0.06509,17.444055,159.952158,7.006849,137.68935
NEG-objectively,174,NEGATIVE,objectively,80,41.04809,246,420,578,307,99,175,210,998,307,175,92,210,35.534215,35.534215,0.36807707,0.0005599947,4.3549566,0.13814722,0.000159713,0.28368795,0.000280274,0.13812736,0.0001364651,38.951914,285435,282,1960936,80.0,285355.0,202.0,1675299.0,285435,1675501,282,1960654,659.6472,240.95192,1898.4421,6.079703,4.354956,26190267.693245,28.86136,0.00028,0.138147,0.00056,1.217086,0.20874,0.289797,23.183766,280.273968,120.560955,143.80887
POS-almost,175,POSITIVE,almost,5251,4522.5478,34,67,49,67,46,176,40,138,68,179,53,40,1326.198718,1326.198718,1.324557,0.0062482376,10.052638,0.13799807,0.0029868442,0.992065,0.003133988,0.13762558,0.0004347668,728.4522,1675501,5293,1960936,5251.0,1670250.0,42.0,285393.0,1675501,285435,5293,1955643,1997.374,770.4522,2120.507,428.70584,70.50391,25313658.621963,27696.420003,0.003134,0.137998,0.006248,4.412667,3.414241,1.567892,8233.002994,3133.987983,147.143833,84.762726
POS-curiously,176,POSITIVE,curiously,131,112.786,258,437,87,628,320,177,321,136,625,176,365,321,33.312815,33.312815,1.1742301,0.0001563588,1.5913644,0.13799413,7.46821e-05,0.99242425,7.81856e-05,0.13798483,1.08708e-05,18.213998,1675501,132,1960936,131.0,1675370.0,1.0,285434.0,1675501,285435,132,1960804,2026.608,19.213999,681.4813,1.715054,1.591364,25954994.747899,2.794737,7.8e-05,0.137994,0.000156,4.478634,0.239774,0.065016,8.517108,78.18557,3.503425,67.3148
POS-n't,177,POSITIVE,n't,25558,22047.10011,11,21,69,22,19,178,12,153,23,195,24,12,6266.801354,6266.801354,1.2551498,0.030045189,21.961147,0.13787986,0.014395606,0.990505,0.015253945,0.13606557,0.002095433,3510.899889,1675501,25803,1960936,25558.0,1649943.0,245.0,285190.0,1675501,285435,25803,1935133,1994.9327,1565.636,1325.3232,2114.411,158.96507,25495704.592009,213733.701167,0.015254,0.051864,0.030045,4.151485,3.712569,2.247775,57448.643134,15253.944939,858.339026,86.21976
POS-virtually,178,POSITIVE,virtually,878,756.17888,78,153,56,197,108,179,99,137,197,177,127,99,221.576986,221.576986,1.3002607,0.0010474914,4.1112638,0.13771313,0.0004994984,0.9920904,0.0005240224,0.13765098,7.27073e-05,121.821122,1675501,885,1960936,878.0,1674623.0,7.0,285428.0,1675501,285435,885,1960051,1383.2152,128.82112,571.8742,4.430067,4.111264,27322922.585875,18.649078,0.000524,0.137713,0.001047,4.417159,2.278391,0.06487,56.955837,524.022367,24.523972,451.3151
POS-possibly,179,POSITIVE,possibly,1614,1390.17292,55,108,54,123,74,180,70,139,123,180,94,70,406.643454,406.643454,1.3094662,0.0019247188,5.5713553,0.13768466,0.0009177494,0.9920098,0.000963294,0.13757043,0.0001335882,223.827079,1675501,1627,1960936,1614.0,1673887.0,13.0,285422.0,1675501,285435,1627,1959309,749.2211,236.82707,463.86826,6.003136,5.571355,29483214.335661,34.245656,0.000963,0.137685,0.001925,4.402517,2.739079,0.064835,104.643215,963.293964,45.54452,829.7058
NEG-commercially,180,NEGATIVE,commercially,145,74.52702,172,307,582,201,70,181,148,999,200,178,69,148,64.106874,64.106874,0.36636803,0.001014174,5.8524623,0.13767849,0.0002889576,0.28320312,0.0005079966,0.13764253,0.0002468968,70.472978,285435,512,1960936,145.0,285290.0,367.0,1675134.0,285435,1675501,512,1960424,626.1683,437.473,1701.921,8.1633,5.852462,26582631.929308,52.069916,0.000508,0.137678,0.001014,1.213637,0.47894,0.289054,41.912864,507.996567,219.038962,261.0998
POS-vastly,181,POSITIVE,vastly,612,527.18912,99,190,64,262,134,182,129,140,262,181,167,129,153.7345,153.7345,1.2782576,0.0007302588,3.4282768,0.13750012,0.0003477468,0.9918963,0.0003652639,0.13745686,5.06182e-05,84.810884,1675501,617,1960936,612.0,1674889.0,5.0,285430.0,1675501,285435,617,1960319,1612.205,89.81088,610.88446,3.693757,3.428277,26776362.2811,12.965916,0.000365,0.1375,0.00073,4.381815,1.944703,0.064785,39.648412,365.263882,17.517123,314.64566
POS-strangely,182,POSITIVE,strangely,732,630.57628,88,172,62,222,116,183,115,141,224,182,150,115,183.772225,183.772225,1.2834381,0.0008733838,3.7487285,0.13748226,0.0004158637,0.9918699,0.0004368843,0.1374305,6.05334e-05,101.423715,1675501,738,1960936,732.0,1674769.0,6.0,285429.0,1675501,285435,738,1960198,1508.8177,107.42371,593.2716,4.038971,3.748728,27013166.919985,15.502862,0.000437,0.137482,0.000873,4.37714,2.104845,0.064773,47.414164,436.884251,21.020548,376.3509
POS-sometimes,183,POSITIVE,sometimes,1332,1147.51213,64,126,59,142,82,184,81,142,143,183,105,81,333.995704,333.995704,1.2956612,0.0015886988,5.0549364,0.13746412,0.0007564484,0.99180937,0.0007949861,0.13736998,0.0001101091,184.487872,1675501,1343,1960936,1332.0,1674169.0,11.0,285424.0,1675501,285435,1343,1959593,991.8819,195.48787,505.20746,5.446145,5.054937,28499909.500906,28.187602,0.000795,0.137464,0.001589,4.366458,2.583396,0.064747,86.242925,794.986097,38.537671,684.877
POS-maddeningly,184,POSITIVE,maddeningly,120,103.38717,266,449,102,655,330,185,345,143,655,184,384,345,30.026488,30.026488,1.1362885,0.0001432304,1.5165371,0.1373046,6.81169e-05,0.9917355,7.16204e-05,0.13729613,9.9151e-06,16.612831,1675501,121,1960936,120.0,1675381.0,1.0,285434.0,1675501,285435,121,1960815,2036.0068,17.612831,683.0825,1.633843,1.516537,25938317.581809,2.536949,7.2e-05,0.137305,0.000143,4.352102,0.104647,0.064715,7.765752,71.620369,3.503425,61.705227
POS-mostly,185,POSITIVE,mostly,1400,1206.46845,61,120,63,137,79,186,79,145,138,186,103,79,348.546417,348.546417,1.2810811,0.0016697348,5.1723485,0.13716076,0.0007935299,0.9915014,0.000835571,0.13706201,0.0001155067,193.531552,1675501,1412,1960936,1400.0,1674101.0,12.0,285423.0,1675501,285435,1412,1959524,932.9256,205.53156,495.16376,5.571778,5.172348,28715398.814419,29.506287,0.000836,0.137161,0.00167,4.312771,2.592161,0.064612,90.456894,835.570973,42.041095,720.0643
POS-undoubtedly,186,POSITIVE,undoubtedly,235,202.50214,181,324,80,450,238,187,239,144,450,185,280,239,58.565808,58.565808,1.205472,0.0002804734,2.1199267,0.13713835,0.0001332497,0.9915612,0.0001402566,0.13712177,1.93959e-05,32.49786,1675501,237,1960936,235.0,1675266.0,2.0,285433.0,1675501,285435,237,1960699,1936.8918,34.49786,666.19745,2.283705,2.119927,26118057.919111,4.956758,0.00014,0.137138,0.00028,4.322444,0.930052,0.064638,15.189987,140.256556,7.006849,120.86065
NEG-stereotypically,187,NEGATIVE,stereotypically,13,6.69579,574,828,571,816,294,188,541,1000,816,187,263,541,5.71201,5.71201,0.373937,9.10744e-05,1.7484741,0.13705131,2.58489e-05,0.2826087,4.55445e-05,0.13704811,2.20863e-05,6.304213,285435,46,1960936,13.0,285422.0,33.0,1675468.0,285435,1675501,46,1960890,693.9995,39.304214,2100.0898,2.436296,1.748474,25826571.031701,4.641815,4.6e-05,0.137051,9.1e-05,1.209471,0.0,0.288142,3.745842,45.54452,19.695601,23.458185
POS-equally,188,POSITIVE,equally,8442,7281.53266,21,41,70,47,34,189,26,151,47,193,41,26,2063.714999,2063.714999,1.2541103,0.010025991,12.6302,0.13676749,0.004758219,0.9906125,0.005038493,0.13617313,0.0006926092,1160.467343,1675501,8522,1960936,8442.0,1667059.0,80.0,285355.0,1675501,285435,8522,1952414,1428.6531,1240.4673,1650.4918,289.99768,84.14485,26527840.737066,26319.749922,0.005038,0.136767,0.010026,4.168065,3.42381,1.074734,9072.904195,5038.492964,280.273968,424.1961
POS-hopefully,189,POSITIVE,hopefully,111,95.69721,275,460,112,688,347,190,361,146,687,188,402,361,27.349994,27.349994,1.102574,0.0001324888,1.4524761,0.13663982,6.27454e-05,0.9910714,6.62488e-05,0.13663203,9.1333e-06,15.302786,1675501,112,1960936,111.0,1675390.0,1.0,285434.0,1675501,285435,112,1960824,2043.6968,16.302786,684.3925,1.564303,1.452476,25924727.96459,2.326133,6.6e-05,0.13664,0.000132,4.239628,0.0,0.064424,7.151029,66.248841,3.503425,57.11558
POS-undeniably,190,POSITIVE,undeniably,652,562.22113,98,189,76,247,131,191,126,148,248,190,164,126,159.976374,159.976374,1.2331902,0.0007779692,3.5160117,0.13648784,0.0003681168,0.99088144,0.0003891373,0.13644205,5.35833e-05,89.778868,1675501,658,1960936,652.0,1674849.0,6.0,285429.0,1675501,285435,658,1960278,1577.1729,95.77887,604.91644,3.786348,3.516012,26854911.818045,13.628972,0.000389,0.136488,0.000778,4.210169,1.935143,0.06434,41.949961,389.137339,21.020548,335.55405
POS-early,191,POSITIVE,early,218,187.97667,195,344,88,471,246,192,250,147,471,189,292,250,53.515686,53.515686,1.1729281,0.0002601865,2.0334365,0.136485,0.0001231035,0.9909091,0.0001301103,0.13646968,1.7919e-05,30.02333,1675501,220,1960936,218.0,1675283.0,2.0,285433.0,1675501,285435,220,1960716,1951.4174,32.02333,668.672,2.189812,2.033436,26091166.912644,4.558601,0.00013,0.136485,0.00026,4.214111,0.817321,0.064353,14.028854,130.110337,7.006849,112.19132
POS-decidedly,192,POSITIVE,decidedly,532,458.83396,112,212,78,278,145,193,142,149,278,191,181,142,129.952186,129.952186,1.2174504,0.0006348305,3.17215,0.13628693,0.0002999998,0.99068904,0.000317517,0.1362496,4.36682e-05,73.166037,1675501,537,1960936,532.0,1674969.0,5.0,285430.0,1675501,285435,537,1960399,1680.56,78.16604,622.5293,3.415716,3.17215,26627726.360084,11.092132,0.000318,0.136287,0.000635,4.17971,1.73876,0.064256,34.184232,317.51697,17.517123,273.84882
POS-mysteriously,193,POSITIVE,mysteriously,106,91.42502,291,481,117,698,352,194,368,150,698,192,411,368,25.868567,25.868567,1.0826474,0.0001265212,1.4156475,0.13622223,5.97612e-05,0.99065423,6.32647e-05,0.1362148,8.6989e-06,14.574983,1675501,107,1960936,106.0,1675395.0,1.0,285434.0,1675501,285435,107,1960829,2047.969,15.574983,685.12036,1.524318,1.415647,25917199.551026,2.209062,6.3e-05,0.136222,0.000127,4.173134,0.0,0.064241,6.809526,63.264659,3.503425,54.56578
POS-roughly,194,POSITIVE,roughly,210,181.14116,201,353,97,489,252,195,254,152,489,194,297,254,51.147305,51.147305,1.1567266,0.0002506396,1.9914495,0.13614134,0.0001183288,0.990566,0.0001253356,0.13612662,1.7224e-05,28.858845,1675501,212,1960936,210.0,1675291.0,2.0,285433.0,1675501,285435,212,1960724,1958.2529,30.858845,669.8365,2.144225,1.991449,26078579.269229,4.371305,0.000125,0.136141,0.000251,4.160173,0.761065,0.064202,13.482454,125.335646,7.006849,108.11163
POS-disproportionately,195,POSITIVE,disproportionately,196,169.179,213,373,106,508,263,196,263,154,508,196,306,263,47.016789,47.016789,1.1268334,0.0002339322,1.9157856,0.13547325,0.0001099731,0.989899,0.0001169799,0.13545957,1.60077e-05,26.820997,1675501,198,1960936,196.0,1675305.0,2.0,285433.0,1675501,285435,198,1960738,1970.2151,28.820997,671.8743,2.062062,1.915785,26056652.8519,4.043674,0.000117,0.135473,0.000234,4.060638,0.657016,0.06391,12.526283,116.979936,7.006849,100.97219
POS-largely,196,POSITIVE,largely,959,827.95179,74,145,82,180,103,197,96,155,181,197,124,96,228.963641,228.963641,1.1924523,0.0011440706,4.231767,0.13530754,0.0005373319,0.9896801,0.0005723661,0.13524067,7.82143e-05,131.048211,1675501,969,1960936,959.0,1674542.0,10.0,285425.0,1675501,285435,969,1959967,1311.4423,141.04822,559.6471,4.554373,4.231767,27512361.900182,19.72711,0.000572,0.135308,0.001144,4.029958,2.171828,0.063814,61.197202,572.366116,35.034246,494.15176
POS-little,197,POSITIVE,little,574,495.57486,109,208,86,270,141,198,133,156,270,198,172,133,136.949758,136.949758,1.1778796,0.0006849311,3.2734022,0.13525577,0.0003215636,0.9896552,0.0003425841,0.13521576,4.6807e-05,78.425142,1675501,580,1960936,574.0,1674927.0,6.0,285429.0,1675501,285435,580,1960356,1643.8192,84.42514,616.2702,3.522903,3.273402,26706871.658403,11.803519,0.000343,0.135256,0.000685,4.026348,1.747928,0.063803,36.622708,342.584099,21.020548,295.77713
POS-oddly,198,POSITIVE,oddly,754,651.08283,89,173,85,216,117,199,113,157,216,199,147,113,179.281258,179.281258,1.1797868,0.0008996202,3.7480223,0.1351144,0.0004219873,0.9895013,0.0004500147,0.1350619,6.14247e-05,102.917169,1675501,762,1960936,754.0,1674747.0,8.0,285427.0,1675501,285435,762,1960174,1488.3112,110.91717,589.77814,4.033385,3.748022,27061988.1907,15.472952,0.00045,0.135114,0.0009,4.004884,1.970755,0.063735,48.056267,450.014652,28.027397,388.58994
POS-appropriately,199,POSITIVE,appropriately,187,161.48905,219,382,109,519,272,200,275,158,519,200,319,275,44.371982,44.371982,1.1064699,0.0002231916,1.8655455,0.13499159,0.0001046016,0.98941797,0.0001116084,0.13497858,1.52259e-05,25.510951,1675501,189,1960936,187.0,1675314.0,2.0,285433.0,1675501,285435,189,1960747,1977.905,27.51095,673.1844,2.007498,1.865546,26042625.222065,3.833159,0.000112,0.134992,0.000223,3.992823,0.58594,0.063699,11.911625,111.608408,7.006849,96.382545
POS-suspiciously,200,POSITIVE,suspiciously,92,79.46287,320,519,134,744,383,201,385,159,744,201,428,385,21.745545,21.745545,1.021436,0.0001098118,1.3070867,0.13481429,5.14055e-05,0.9892473,5.49089e-05,0.1348079,7.4826e-06,12.537135,1675501,93,1960936,92.0,1675409.0,1.0,285434.0,1675501,285435,93,1960843,2059.9312,13.537135,687.1582,1.406424,1.307087,25896200.600016,1.881504,5.5e-05,0.134814,0.00011,3.968777,0.0,0.063624,5.853372,54.90895,3.503425,47.42633
POS-at,201,POSITIVE,at,182,157.21685,222,386,113,522,278,202,281,160,522,202,325,281,42.906559,42.906559,1.0947301,0.0002172246,1.8370492,0.13470367,0.0001016174,0.98913044,0.0001086242,0.13469103,1.47915e-05,24.783148,1675501,184,1960936,182.0,1675319.0,2.0,285433.0,1675501,285435,184,1960752,1982.1772,26.783148,673.9122,1.976546,1.837049,26034854.882803,3.716247,0.000109,0.134704,0.000217,3.953723,0.544889,0.063572,11.570157,108.624226,7.006849,93.83274
POS-confusingly,202,POSITIVE,confusingly,90,77.75399,324,524,143,754,387,203,393,161,754,203,437,393,21.159994,21.159994,1.0119423,0.0001074247,1.2908432,0.13457783,5.02119e-05,0.989011,5.37153e-05,0.13457158,7.3089e-06,12.246014,1675501,91,1960936,90.0,1675411.0,1.0,285434.0,1675501,285435,91,1960845,2061.6401,13.246014,687.4493,1.38878,1.290843,25893210.392209,1.834746,5.4e-05,0.134578,0.000107,3.937069,0.0,0.06352,5.716786,53.715277,3.503425,46.40641
POS-woefully,203,POSITIVE,woefully,357,308.45263,145,269,103,363,185,204,187,162,363,204,231,187,83.7699,83.7699,1.1315131,0.0004260494,2.5693994,0.13450502,0.0001990569,0.9889197,0.0002130706,0.13448025,2.89748e-05,48.547373,1675501,361,1960936,357.0,1675144.0,4.0,285431.0,1675501,285435,361,1960575,1830.9414,52.547375,648.14795,2.764213,2.569399,26320308.871329,7.268856,0.000213,0.134505,0.000426,3.926065,1.264592,0.06348,22.662268,213.070598,14.013698,184.09576
POS-bit,204,POSITIVE,bit,261,225.572,178,319,111,430,227,205,225,163,430,205,269,225,60.85398,60.85398,1.1048299,0.0003114995,2.1929379,0.13421503,0.000145264,0.9886364,0.0001557743,0.13419695,2.11447e-05,35.427996,1675501,264,1960936,261.0,1675240.0,3.0,285432.0,1675501,285435,264,1960672,1913.822,38.427998,662.26733,2.35887,2.192938,26161166.475888,5.293885,0.000156,0.134215,0.000311,3.88911,0.930427,0.063355,16.535736,155.774303,10.510274,134.62958
POS-partially,205,POSITIVE,partially,948,819.40739,79,154,99,181,105,206,97,164,183,206,125,97,220.555324,220.555324,1.1479317,0.0011309545,4.1764936,0.13415591,0.0005272632,0.98852974,0.0005658009,0.1340903,7.67487e-05,128.592605,1675501,959,1960936,948.0,1674553.0,11.0,285424.0,1675501,285435,959,1959977,1319.9867,139.5926,561.1027,4.492272,4.176494,27489286.023651,19.200611,0.000566,0.134156,0.001131,3.875824,2.086955,0.063308,60.016419,565.800916,38.537671,489.05215
POS-beyond,206,POSITIVE,beyond,171,147.81802,233,401,126,537,288,207,290,165,537,207,333,290,39.693401,39.693401,1.0677285,0.000204097,1.7727705,0.13401172,9.50522e-05,0.9884393,0.000102059,0.1339999,1.38359e-05,23.181982,1675501,173,1960936,171.0,1675330.0,2.0,285433.0,1675501,285435,173,1960763,1991.576,25.181982,675.51337,1.90672,1.77277,26017817.031697,3.459159,0.000102,0.134012,0.000204,3.863781,0.45025,0.063269,10.818954,102.059026,7.006849,88.223175
POS-highly,207,POSITIVE,highly,9715,8404.26604,20,39,101,39,29,208,22,170,39,213,35,22,2225.146738,2225.146738,1.1365933,0.011528851,13.298209,0.13393064,0.0053743515,0.98769826,0.005798266,0.13325883,0.0007822937,1310.733958,1675501,9836,1960936,9715.0,1665786.0,121.0,285314.0,1675501,285435,9836,1951100,305.91965,1431.734,1459.2252,184.0657,79.96297,31702052.908295,16635.664319,0.005798,0.133931,0.011529,3.773765,3.159161,0.724168,7035.291687,5798.265713,423.914376,1094.2843
NEG-explicitly,208,NEGATIVE,explicitly,83,43.2315,248,423,584,301,97,209,206,1001,300,208,89,206,35.33245,35.33245,0.35896686,0.000580964,4.3651605,0.13392097,0.0001630613,0.27946126,0.0002907842,0.13390069,0.000139326,39.768505,285435,297,1960936,83.0,285352.0,214.0,1675287.0,285435,1675501,297,1960639,657.4638,253.76851,1885.6255,6.048381,4.365161,26214627.22419,28.74003,0.000291,0.133921,0.000581,1.186941,0.200623,0.283278,23.512061,290.784242,127.722992,151.45828
POS-unabashedly,209,POSITIVE,unabashedly,84,72.62735,337,541,156,782,393,210,415,166,781,209,457,415,19.409392,19.409392,0.9821489,0.0001002634,1.240858,0.13380168,4.66308e-05,0.9882353,5.01343e-05,0.13379589,6.7876e-06,11.37265,1675501,85,1960936,84.0,1675417.0,1.0,285434.0,1675501,285435,85,1960851,2066.7666,12.37265,688.3227,1.334478,1.240858,25884254.14715,1.694538,5e-05,0.133802,1e-04,3.837534,0.0,0.063179,5.307043,50.134258,3.503425,43.346645
POS-gently,210,POSITIVE,gently,83,71.77291,342,548,157,788,394,211,416,167,787,210,458,416,19.118569,19.118569,0.97697836,9.90699e-05,1.2323332,0.13366155,4.6034e-05,0.9880952,4.95374e-05,0.13365583,6.7007e-06,11.22709,1675501,84,1960936,83.0,1675418.0,1.0,285434.0,1675501,285435,84,1960852,2067.621,12.22709,688.4682,1.325217,1.232333,25882763.531453,1.671181,5e-05,0.133662,9.9e-05,3.820256,0.0,0.063118,5.238755,49.537422,3.503425,42.836685
POS-reasonably,211,POSITIVE,reasonably,1140,986.02308,69,135,105,157,92,212,87,168,158,211,112,87,261.360333,261.360333,1.1273648,0.0013598504,4.560403,0.13350745,0.0006313456,0.9878683,0.0006803935,0.13342887,9.1899e-05,153.97692,1675501,1154,1960936,1140.0,1674361.0,14.0,285421.0,1675501,285435,1154,1959782,1153.371,167.97691,532.7184,4.903567,4.560403,27967640.567777,22.882777,0.00068,0.133507,0.00136,3.794003,2.175198,0.063018,71.840259,680.393506,49.047944,588.49445
POS-increasingly,212,POSITIVE,increasingly,730,631.43072,96,186,108,225,123,213,116,169,226,212,152,116,167.165656,167.165656,1.1174353,0.000870997,3.6482127,0.13343225,0.0004041598,0.9878214,0.0004356906,0.13338196,5.88297e-05,98.569276,1675501,739,1960936,730.0,1674771.0,9.0,285426.0,1675501,285435,739,1960197,1507.9633,107.569275,593.12604,3.922642,3.648213,27015176.758558,14.643645,0.000436,0.133432,0.000871,3.788311,1.844979,0.062997,45.987919,435.690579,31.530821,376.86084
POS-wonderfully,213,POSITIVE,wonderfully,1038,898.87026,73,143,115,170,101,214,92,171,170,214,119,92,231.859062,231.859062,1.0866495,0.001238255,4.318384,0.1323236,0.0005704682,0.986692,0.0006195162,0.1322526,8.30377e-05,139.12974,1675501,1052,1960936,1038.0,1674463.0,14.0,285421.0,1675501,285435,1052,1959884,1240.5238,153.12975,547.56555,4.640571,4.318384,27709656.533791,20.50257,0.00062,0.132324,0.001238,3.658776,2.038204,0.0625,64.875355,619.516192,49.047944,536.4785
POS-slightly,214,POSITIVE,slightly,7670,6646.68417,27,53,122,50,37,215,28,177,51,220,44,28,1690.705013,1690.705013,1.0785995,0.00911316,11.68455,0.13207243,0.004195862,0.9859879,0.0045777354,0.13154851,0.0006107521,1023.315825,1675501,7779,1960936,7670.0,1667831.0,109.0,285326.0,1675501,285435,7779,1953157,2063.5015,1132.3158,1758.6434,871.72046,86.71197,25306234.585,55617.44613,0.004578,0.132072,0.009113,3.583455,2.93725,2.004596,15375.253946,4577.735256,381.873281,45.295425
POS-also,215,POSITIVE,also,7117,6167.34367,29,57,121,52,39,216,29,176,53,219,46,29,1569.179957,1569.179957,1.0789195,0.008458929,11.256879,0.13205387,0.0038938387,0.9860072,0.0042476845,0.13156779,0.0005667895,949.656335,1675501,7218,1960936,7117.0,1668384.0,101.0,285334.0,1675501,285435,7218,1953718,352.57812,1050.6564,1840.3029,126.09629,63.182053,31133538.227725,9011.746855,0.004248,0.132054,0.008459,3.58547,2.915783,0.600217,4271.745507,4247.684722,353.845884,1066.4368
POS-simply,216,POSITIVE,simply,8408,7287.51373,24,47,123,48,36,217,27,180,48,223,42,27,1846.766846,1846.766846,1.0735061,0.00998557,12.21969,0.13194759,0.004594286,0.9858131,0.0050182007,0.1313737,0.000668747,1120.486267,1675501,8529,1960936,8408.0,1667093.0,121.0,285314.0,1675501,285435,8529,1952407,1422.672,1241.4862,1649.4729,287.29172,83.87879,26541722.840965,26022.652842,0.005018,0.131948,0.009986,3.565314,2.949979,1.069342,8991.026823,5018.200526,423.914376,427.76584
POS-inversely,217,POSITIVE,inversely,72,62.37408,373,589,176,848,420,218,444,172,848,215,483,444,15.940143,15.940143,0.91562706,8.59407e-05,1.1344259,0.13186687,3.94688e-05,0.98630136,4.29722e-05,0.13186195,5.7451e-06,9.625923,1675501,73,1960936,72.0,1675429.0,1.0,285434.0,1675501,285435,73,1960863,2077.02,10.625923,690.0694,1.218822,1.134426,25866406.016215,1.41451,4.3e-05,0.131867,8.6e-05,3.615145,0.0,0.062328,4.487642,42.972221,3.503425,37.22712
