l1,l2,f,E11,r_log_likelihood,r_log_likelihood_tt,r_odds_ratio_disc,r_Dice,r_t_score,r_p_joint,r_p1_given2,r_p2_given1,r_p1_given2_simple,r_p2_given1_simple,r_p1_given2_margin,r_p2_given1_margin,r_expect_diff,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p_joint,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N
NEGATED,prohibitively,307,301.0482,986,1592,992,567,959,1215,993,975,1172,567,993,490,975,0.12154,0.12154,0.009519337,0.0001943186,0.3396877,0.00000368617,0.0007482561,0.0000019627,0.0385920805,0.0000974045,0.0007481846,0.0000018884,5.95181,3151804,7955,83284343
COMPLEMENT,unambiguously,1359,1357.6023,993,1606,993,1301,998,913,989,996,826,1301,989,1000,996,0.03835,0.03835,0.007970474,0.0000339182,0.0379154,0.00001631759,0.0009906171,0.0000004609,0.9631467045,0.0000169594,0.0009906003,0.0000000174,1.39774,80132539,1411,83284343
NEGATED,philosophically,83,82.1591,999,1618,994,1060,994,1398,996,999,1173,1060,996,937,999,0.00892,0.00892,0.007101751,0.0000526320,0.0923010,0.00000099659,0.0003873441,0.0000002773,0.0382312298,0.0000263341,0.0003873340,0.0000002668,0.84090,3151804,2171,83284343
COMPLEMENT,internally,3058,3055.8078,992,1604,995,891,997,625,994,993,827,891,994,998,993,0.04180,0.04180,0.006540813,0.0000763205,0.0396428,0.00003671759,0.0006902698,0.0000007229,0.9628463476,0.0000381618,0.0006902434,0.0000000274,2.19221,80132539,3176,83284343
NEGATED,genetically,438,434.0316,994,1608,996,470,978,1175,997,984,1174,471,997,562,984,0.03761,0.03761,0.004585232,0.0002769284,0.1896155,0.00000525909,0.0003460551,0.0000013086,0.0381899032,0.0001389680,0.0003460074,0.0000012591,3.96836,3151804,11469,83284343
COMPLEMENT,intellectually,16273,16266.2111,990,1600,997,381,995,267,995,973,828,383,995,988,973,0.07514,0.07514,0.004485686,0.0004060664,0.0532189,0.00019539087,0.0004016492,0.0000022387,0.9625576718,0.0002030761,0.0004015677,0.0000000847,6.78890,80132539,16906,83284343
NEGATED,operationally,85,84.8839,1004,1628,998,1053,1000,1396,1003,1004,1176,1052,1003,997,1004,0.00017,0.00017,0.003063713,0.0000538990,0.0125973,0.00000102060,0.0000517810,0.0000000383,0.0378956754,0.0000269687,0.0000517796,0.0000000368,0.11614,3151804,2243,83284343
NEGATED,literally,599,595.5115,998,1616,999,395,986,1147,998,987,1175,393,998,585,987,0.02120,0.02120,0.002985166,0.0003782115,0.1425344,0.00000719223,0.0002217282,0.0000011503,0.0380655821,0.0001900499,0.0002216863,0.0000011068,3.48846,3151804,15736,83284343
NEGATED,cognitively,72,72.0169,1006,1630,1000,1143,1006,1425,1006,1006,1177,1140,1006,1007,1006,-0.00000,0.00000,0.002780716,0.0000456606,-0.0019957,0.00000086451,-0.0000088987,-0.0000000056,0.0378349974,0.0000228441,-0.0000088984,-0.0000000054,-0.01693,3151804,1903,83284343
NEGATED,stereotypically,73,73.2279,1009,1624,1001,1130,1010,1421,1010,1008,1180,1130,1010,1020,1008,-0.00074,0.00074,0.001440660,0.0000462943,-0.0266782,0.00000087652,-0.0001178004,-0.0000000752,0.0377260982,0.0000231613,-0.0001177976,-0.0000000723,-0.22794,3151804,1935,83284343
COMPLEMENT,usually,123859,123848.7337,997,1614,1002,111,999,69,1002,958,832,113,1002,978,958,0.02254,0.02254,0.000910870,0.0030863956,0.0291708,0.00148718229,0.0000798801,0.0000033854,0.9622358608,0.0015456767,0.0000797566,0.0000001281,10.26627,80132539,128720,83284343
COMPLEMENT,ideologically,4877,4876.2071,1000,1620,1003,715,1001,504,999,1000,829,717,999,1001,1000,0.00341,0.00341,0.000778978,0.0001217156,0.0113533,0.00005855843,0.0001564547,0.0000002615,0.9623125493,0.0000608617,0.0001564451,0.0000000099,0.79286,80132539,5068,83284343
NEGATED,musically,231,231.2640,1008,1626,1004,658,1008,1249,1007,1009,1178,658,1007,1024,1009,-0.00031,0.00031,0.000386338,0.0001462991,-0.0173730,0.00000277363,-0.0000432117,-0.0000000871,0.0378006873,0.0000732914,-0.0000432085,-0.0000000838,-0.26405,3151804,6111,83284343
NEGATED,romantically,117,117.4296,1010,1622,1005,906,1015,1339,1011,1010,1181,905,1011,1030,1010,-0.00164,0.00164,0.000124921,0.0000741702,-0.0397173,0.00000140483,-0.0001384546,-0.0000001417,0.0377054463,0.0000371216,-0.0001384495,-0.0000001363,-0.42961,3151804,3103,83284343
COMPLEMENT,romantically,2986,2985.5704,1001,1622,1006,902,1002,633,1000,1001,830,902,1000,1002,1001,0.00164,0.00164,-0.000124921,0.0000745236,0.0078619,0.00003585308,0.0001384546,0.0000001417,0.9622945537,0.0000372633,0.0001384495,0.0000000054,0.42961,80132539,3103,83284343
COMPLEMENT,musically,5880,5879.7360,1003,1626,1007,657,1004,454,1004,1002,833,657,1004,1003,1002,0.00031,0.00031,-0.000386338,0.0001467457,0.0034434,0.00007060151,0.0000432117,0.0000000871,0.9621993127,0.0000733784,0.0000432085,0.0000000033,0.26405,80132539,6111,83284343
NEGATED,ideologically,191,191.7929,1011,1620,1008,719,1017,1269,1012,1011,1182,720,1012,1045,1011,-0.00341,0.00341,-0.000778978,0.0001210059,-0.0573696,0.00000229335,-0.0001564547,-0.0000002615,0.0376874507,0.0000606002,-0.0001564451,-0.0000002516,-0.79286,3151804,5068,83284343
NEGATED,usually,4861,4871.2663,1014,1614,1009,113,1029,507,1009,1050,1179,114,1009,1127,1050,-0.02254,0.02254,-0.000910870,0.0029635509,-0.1472482,0.00005836631,-0.0000798801,-0.0000033854,0.0377641392,0.0015422913,-0.0000797566,-0.0000032573,-10.26627,3151804,128720,83284343
COMPLEMENT,stereotypically,1862,1861.7721,1002,1624,1010,1127,1003,794,1001,1003,831,1128,1001,1004,1003,0.00074,0.00074,-0.001440660,0.0000464719,0.0052824,0.00002235714,0.0001178004,0.0000000752,0.9622739018,0.0000232365,0.0001177976,0.0000000028,0.22794,80132539,1935,83284343
COMPLEMENT,cognitively,1831,1830.9831,1005,1630,1011,1139,1005,802,1005,1005,834,1139,1005,1005,1005,0.00000,0.00000,-0.002780716,0.0000456982,0.0003957,0.00002198492,0.0000088987,0.0000000056,0.9621650026,0.0000228496,0.0000088984,0.0000000002,0.01693,80132539,1903,83284343
COMPLEMENT,literally,15137,15140.4885,1013,1616,1012,396,1011,281,1013,1024,836,396,1013,1015,1024,-0.02120,0.02120,-0.002985166,0.0003777249,-0.0283539,0.00018175085,-0.0002217282,-0.0000011503,0.9619344179,0.0001888995,-0.0002216863,-0.0000000435,-3.48846,80132539,15736,83284343
COMPLEMENT,operationally,2158,2158.1161,1007,1628,1013,1055,1007,740,1008,1007,835,1054,1008,1006,1007,-0.00017,0.00017,-0.003063713,0.0000538593,-0.0025001,0.00002591123,-0.0000517810,-0.0000000383,0.9621043246,0.0000269304,-0.0000517796,-0.0000000014,-0.11614,80132539,2243,83284343
NEGATED,intellectually,633,639.7889,1021,1600,1014,383,1038,1146,1016,1038,1183,384,1016,1112,1038,-0.07514,0.07514,-0.004485686,0.0003995317,-0.2698347,0.00000760047,-0.0004016492,-0.0000022387,0.0374423282,0.0002008374,-0.0004015677,-0.0000021540,-6.78890,3151804,16906,83284343
COMPLEMENT,genetically,11031,11034.9684,1017,1608,1015,474,1014,335,1014,1027,837,476,1014,1016,1027,-0.03761,0.03761,-0.004585232,0.0002752795,-0.0377836,0.00013244987,-0.0003460551,-0.0000013086,0.9618100968,0.0001376594,-0.0003460074,-0.0000000495,-3.96836,80132539,11469,83284343
NEGATED,internally,118,120.1922,1019,1604,1016,899,1033,1336,1017,1018,1184,898,1017,1070,1018,-0.04180,0.04180,-0.006540813,0.0000748024,-0.2018096,0.00000141683,-0.0006902698,-0.0000007229,0.0371536524,0.0000374389,-0.0006902434,-0.0000006955,-2.19221,3151804,3176,83284343
COMPLEMENT,philosophically,2088,2088.8409,1012,1618,1017,1063,1009,747,1015,1012,838,1063,1015,1008,1012,-0.00892,0.00892,-0.007101751,0.0000521122,-0.0184026,0.00002507074,-0.0003873441,-0.0000002773,0.9617687702,0.0000260568,-0.0003873340,-0.0000000105,-0.84090,80132539,2171,83284343
NEGATED,unambiguously,52,53.3977,1018,1606,1018,1316,1032,1494,1022,1015,1185,1313,1022,1064,1015,-0.03835,0.03835,-0.007970474,0.0000329822,-0.1938312,0.00000062437,-0.0009906171,-0.0000004609,0.0368532955,0.0000164985,-0.0009906003,-0.0000004435,-1.39774,3151804,1411,83284343
COMPLEMENT,prohibitively,7648,7653.9518,1025,1592,1019,569,1020,393,1018,1036,839,570,1018,1022,1036,-0.12154,0.12154,-0.009519337,0.0001908648,-0.0680573,0.00009182999,-0.0007482561,-0.0000019627,0.9614079195,0.0000954419,-0.0007481846,-0.0000000743,-5.95181,80132539,7955,83284343
COMPLEMENT,structurally,9289,9296.3523,1027,1588,1020,527,1022,372,1019,1042,840,529,1019,1027,1042,-0.15269,0.15269,-0.009548955,0.0002318129,-0.0762847,0.00011153357,-0.0007610362,-0.0000024245,0.9613951563,0.0001159205,-0.0007609479,-0.0000000918,-7.35228,80132539,9662,83284343
COMPLEMENT,ethically,6569,6574.4127,1024,1594,1021,627,1019,434,1020,1033,841,627,1020,1019,1033,-0.11698,0.11698,-0.010143770,0.0001639394,-0.0667823,0.00007887437,-0.0007922002,-0.0000017849,0.9613639690,0.0000819767,-0.0007921352,-0.0000000675,-5.41266,80132539,6833,83284343
NEGATED,recognizably,45,46.5858,1020,1602,1022,1400,1036,1526,1026,1016,1186,1399,1026,1066,1016,-0.05673,0.05673,-0.011006938,0.0000285439,-0.2364024,0.00000054032,-0.0012882690,-0.0000005229,0.0365556458,0.0000142775,-0.0012882500,-0.0000005032,-1.58584,3151804,1231,83284343
COMPLEMENT,enough,19370,19393.2184,1044,1554,1023,348,1031,240,1024,1093,844,348,1024,1051,1093,-0.72767,0.72767,-0.013810857,0.0004833275,-0.1668277,0.00023257673,-0.0011522155,-0.0000076565,0.9610041675,0.0002417245,-0.0011519367,-0.0000002898,-23.21844,80132539,20156,83284343
COMPLEMENT,knowingly,1140,1141.1171,1015,1612,1024,1405,1012,983,1021,1013,842,1407,1021,1009,1013,-0.02867,0.02867,-0.015607458,0.0000284524,-0.0330868,0.00001368805,-0.0009419523,-0.0000003684,0.9612141653,0.0000142264,-0.0009419389,-0.0000000139,-1.11714,80132539,1186,83284343
COMPLEMENT,exact,2194,2196.6024,1022,1598,1025,1044,1016,733,1023,1019,843,1045,1023,1012,1019,-0.08070,0.08070,-0.015737458,0.0000547577,-0.0555589,0.00002634349,-0.0011399287,-0.0000008582,0.9610162067,0.0000273796,-0.0011398974,-0.0000000325,-2.60239,80132539,2283,83284343
COMPLEMENT,unreasonably,4556,4562.5442,1029,1584,1026,742,1024,521,1027,1037,846,742,1027,1023,1037,-0.24521,0.24521,-0.017298034,0.0001137049,-0.0969545,0.00005470416,-0.0013801389,-0.0000021580,0.9607760439,0.0000568558,-0.0013800603,-0.0000000817,-6.54425,80132539,4742,83284343
NEGATED,commonly,286,298.5127,1041,1560,1027,587,1074,1222,1028,1057,1187,588,1028,1135,1057,-0.55264,0.55264,-0.018583960,0.0001810303,-0.7398885,0.00000343402,-0.0015864396,-0.0000041261,0.0362576065,0.0000907417,-0.0015862893,-0.0000039700,-12.51265,3151804,7888,83284343
COMPLEMENT,democratically,911,912.1240,1016,1610,1028,1544,1013,1080,1025,1014,845,1545,1025,1010,1014,-0.03624,0.03624,-0.019524391,0.0000227371,-0.0372393,0.00001093843,-0.0011856535,-0.0000003706,0.9609704641,0.0000113687,-0.0011856400,-0.0000000140,-1.12399,80132539,948,83284343
NEGATED,blatantly,441,461.2036,1047,1548,1029,467,1085,1174,1030,1083,1189,467,1030,1156,1083,-0.93318,0.93318,-0.019731034,0.0002787619,-0.9620742,0.00000529511,-0.0016580385,-0.0000066623,0.0361860999,0.0001399199,-0.0016577959,-0.0000064102,-20.20356,3151804,12187,83284343
NEGATED,long,2663,2783.8727,1088,1461,1030,159,1137,660,1029,1249,1188,157,1029,1306,1249,-5.53693,5.53693,-0.019958162,0.0016512855,-2.3423000,0.00003197480,-0.0016445926,-0.0000398587,0.0362007558,0.0008449129,-0.0016431400,-0.0000383503,-120.87266,3151804,73562,83284343
NEGATED,clinically,496,521.2997,1050,1542,1031,438,1089,1164,1032,1100,1190,442,1032,1171,1100,-1.29667,1.29667,-0.022016459,0.0003133708,-1.1359885,0.00000595550,-0.0018369401,-0.0000083428,0.0360072595,0.0001573702,-0.0018366363,-0.0000080270,-25.29966,3151804,13775,83284343
COMPLEMENT,glaringly,4206,4214.2437,1036,1570,1032,768,1026,538,1033,1044,848,767,1033,1028,1044,-0.41952,0.41952,-0.023125354,0.0001049703,-0.1271129,0.00005050169,-0.0018822306,-0.0000027184,0.9602739726,0.0000524880,-0.0018821316,-0.0000001029,-8.24374,80132539,4380,83284343
COMPLEMENT,crazy,1602,1604.8764,1026,1590,1033,1209,1021,851,1031,1020,847,1209,1031,1013,1020,-0.13428,0.13428,-0.023273654,0.0000399829,-0.0718646,0.00001923531,-0.0017244840,-0.0000009485,0.9604316547,0.0000199919,-0.0017244495,-0.0000000359,-2.87638,80132539,1668,83284343
COMPLEMENT,developmentally,4297,4305.6486,1037,1568,1034,757,1027,531,1034,1046,849,760,1034,1029,1046,-0.45175,0.45175,-0.023673209,0.0001072413,-0.1319354,0.00005159433,-0.0019327443,-0.0000028519,0.9602234637,0.0000536237,-0.0019326405,-0.0000001079,-8.64857,80132539,4475,83284343
NEGATED,provably,51,54.7223,1031,1580,1035,1334,1059,1498,1039,1025,1192,1333,1039,1091,1025,-0.26909,0.26909,-0.027673510,0.0000323476,-0.5212225,0.00000061236,-0.0025742310,-0.0000012274,0.0352697095,0.0000161812,-0.0025741863,-0.0000011810,-3.72227,3151804,1446,83284343
NEGATED,terrifically,105,112.3207,1039,1564,1036,946,1072,1358,1038,1041,1191,946,1038,1115,1041,-0.50662,0.50662,-0.028396141,0.0000665658,-0.7144255,0.00000126074,-0.0024666252,-0.0000024141,0.0353773585,0.0000333143,-0.0024665373,-0.0000023227,-7.32068,3151804,2968,83284343
COMPLEMENT,home,2004,2008.9819,1033,1576,1037,1089,1025,764,1037,1031,852,1089,1037,1018,1031,-0.32007,0.32007,-0.030100997,0.0000500158,-0.1112885,0.00002406215,-0.0023860491,-0.0000016428,0.9597701149,0.0000250086,-0.0023859892,-0.0000000622,-4.98195,80132539,2088,83284343
COMPLEMENT,convincingly,1292,1295.0621,1028,1586,1038,1340,1023,943,1036,1021,851,1340,1036,1014,1021,-0.18775,0.18775,-0.030216024,0.0000322460,-0.0851904,0.00001551312,-0.0022750117,-0.0000010098,0.9598811293,0.0000161233,-0.0022749749,-0.0000000382,-3.06212,80132539,1346,83284343
NEGATED,certifiably,37,40.0767,1030,1582,1039,1522,1058,1576,1042,1022,1195,1521,1042,1084,1022,-0.25177,0.25177,-0.030382855,0.0000234707,-0.5058040,0.00000044426,-0.0029053114,-0.0000010146,0.0349386213,0.0000117393,-0.0029052745,-0.0000009762,-3.07669,3151804,1059,83284343
COMPLEMENT,madly,840,841.8866,1023,1596,1040,1593,1018,1124,1035,1017,850,1593,1035,1011,1017,-0.10973,0.10973,-0.030940541,0.0000209650,-0.0650936,0.00001008593,-0.0021561268,-0.0000006221,0.9600000000,0.0000104826,-0.0021561042,-0.0000000235,-1.88659,80132539,875,83284343
NEGATED,unpleasantly,47,50.9000,1032,1578,1041,1373,1063,1512,1041,1026,1194,1373,1041,1092,1026,-0.31851,0.31851,-0.031499268,0.0000298115,-0.5688793,0.00000056433,-0.0028997047,-0.0000012861,0.0349442379,0.0000149121,-0.0028996579,-0.0000012374,-3.90004,3151804,1345,83284343
NEGATED,vocally,53,57.4849,1035,1572,1042,1304,1066,1489,1044,1028,1197,1304,1044,1099,1028,-0.37313,0.37313,-0.032679293,0.0000336153,-0.6160453,0.00000063637,-0.0029525738,-0.0000014789,0.0348913759,0.0000168158,-0.0029525199,-0.0000014230,-4.48488,3151804,1519,83284343
NEGATED,drastically,348,374.9952,1057,1527,1043,543,1100,1201,1040,1111,1193,544,1040,1178,1111,-2.06832,2.06832,-0.033077478,0.0002201338,-1.4470927,0.00000417846,-0.0027246317,-0.0000089019,0.0351195883,0.0001104130,-0.0027243076,-0.0000085650,-26.99516,3151804,9909,83284343
COMPLEMENT,initially,22626,22696.3003,1089,1459,1044,321,1054,224,1045,1196,853,323,1045,1082,1196,-5.61592,5.61592,-0.034494045,0.0005645482,-0.4673622,0.00027167171,-0.0029810615,-0.0000231821,0.9591758871,0.0002823572,-0.0029802171,-0.0000008773,-70.30034,80132539,23589,83284343
NEGATED,originally,238,257.8683,1054,1534,1045,651,1094,1246,1043,1081,1196,652,1043,1155,1081,-1.63200,1.63200,-0.035259652,0.0001506988,-1.2878710,0.00000285768,-0.0029160452,-0.0000065517,0.0349280892,0.0000755123,-0.0029158066,-0.0000063038,-19.86831,3151804,6814,83284343
NEGATED,electorally,31,34.2487,1034,1574,1046,1612,1064,1614,1049,1023,1201,1612,1049,1086,1023,-0.33051,0.33051,-0.038200090,0.0000196656,-0.5834884,0.00000037222,-0.0035897912,-0.0000010713,0.0342541436,0.0000098356,-0.0035897522,-0.0000010308,-3.24873,3151804,905,83284343
NEGATED,magically,82,89.8793,1045,1552,1047,1064,1081,1399,1048,1043,1200,1064,1048,1117,1043,-0.73901,0.73901,-0.038796289,0.0000519945,-0.8701179,0.00000098458,-0.0033176746,-0.0000025982,0.0345263158,0.0000260168,-0.0033175800,-0.0000024999,-7.87925,3151804,2375,83284343
NEGATED,over,844,924.1101,1106,1420,1048,330,1150,1123,1046,1209,1198,330,1046,1270,1209,-7.42947,7.42947,-0.040623099,0.0005314488,-2.7575031,0.00001013396,-0.0032816081,-0.0000264169,0.0345632499,0.0002677831,-0.0032806459,-0.0000254172,-80.11009,3151804,24419,83284343
NEGATED,intentionally,331,362.7716,1064,1512,1049,552,1106,1205,1047,1122,1199,551,1047,1192,1122,-2.97720,2.97720,-0.040671268,0.0002094016,-1.7463243,0.00000397434,-0.0033147551,-0.0000104769,0.0345295222,0.0001050192,-0.0033143736,-0.0000100804,-31.77159,3151804,9586,83284343
NEGATED,uber,43,47.6833,1038,1566,1050,1432,1071,1541,1050,1030,1202,1431,1050,1102,1030,-0.49390,0.49390,-0.041730749,0.0000272751,-0.7141979,0.00000051630,-0.0037169679,-0.0000015444,0.0341269841,0.0000136430,-0.0037169117,-0.0000014859,-4.68331,3151804,1260,83284343
COMPLEMENT,humanly,8865,8900.9061,1073,1493,1051,541,1043,379,1051,1133,854,542,1051,1065,1133,-3.70823,3.70823,-0.044701042,0.0002212329,-0.3813547,0.00010644258,-0.0038817542,-0.0000118403,0.9582747811,0.0001106292,-0.0038813231,-0.0000004481,-35.90612,80132539,9251,83284343
COMPLEMENT,fast,7321,7353.7591,1074,1491,1052,583,1046,404,1055,1124,856,584,1055,1061,1124,-3.72412,3.72412,-0.049183979,0.0001827049,-0.3828660,0.00008790368,-0.0042865512,-0.0000108026,0.9578699464,0.0000913611,-0.0042861578,-0.0000004088,-32.75910,80132539,7643,83284343
NEGATED,instinctively,38,43.0664,1042,1558,1053,1502,1079,1566,1058,1032,1206,1502,1058,1105,1032,-0.64428,0.64428,-0.050880408,0.0000241045,-0.8218711,0.00000045627,-0.0044520410,-0.0000016707,0.0333919156,0.0000120566,-0.0044519802,-0.0000016074,-5.06635,3151804,1138,83284343
COMPLEMENT,sickeningly,1320,1325.8511,1043,1556,1054,1318,1030,924,1054,1034,855,1319,1054,1021,1034,-0.65910,0.65910,-0.051667934,0.0000329449,-0.1610465,0.00001584932,-0.0042461599,-0.0000019295,0.9579100145,0.0000164727,-0.0042460897,-0.0000000730,-5.85111,80132539,1378,83284343
NEGATED,educationally,44,49.8783,1046,1550,1055,1417,1082,1534,1059,1035,1207,1417,1059,1110,1035,-0.74892,0.74892,-0.051731036,0.0000279088,-0.8861802,0.00000052831,-0.0044600514,-0.0000019384,0.0333839150,0.0000139603,-0.0044599808,-0.0000018650,-5.87825,3151804,1318,83284343
NEGATED,downright,1657,1859.3463,1160,1275,1056,216,1203,840,1052,1301,1203,218,1052,1354,1301,-23.74439,23.74439,-0.051795370,0.0010353222,-4.9708881,0.00001989570,-0.0041208526,-0.0000667253,0.0337254742,0.0005257307,-0.0041184216,-0.0000642001,-202.34629,3151804,49132,83284343
NEGATED,quickly,282,317.1318,1079,1480,1057,598,1125,1227,1053,1130,1204,599,1053,1201,1130,-4.19741,4.19741,-0.052141531,0.0001784706,-2.0920710,0.00000338599,-0.0041927664,-0.0000115850,0.0336515513,0.0000894726,-0.0041923445,-0.0000111466,-35.13185,3151804,8380,83284343
COMPLEMENT,imminently,974,978.5128,1040,1562,1058,1500,1028,1052,1057,1029,857,1499,1057,1017,1029,-0.53044,0.53044,-0.054957695,0.0000243094,-0.1445981,0.00001169488,-0.0044373776,-0.0000014881,0.9577187807,0.0000121549,-0.0044373235,-0.0000000563,-4.51276,80132539,1017,83284343
NEGATED,brand,486,550.2881,1108,1415,1059,444,1157,1166,1056,1184,1205,446,1056,1247,1184,-8.11771,8.11771,-0.055523028,0.0003069786,-2.9161669,0.00000583543,-0.0044219322,-0.0000211995,0.0334227357,0.0001541974,-0.0044211601,-0.0000203972,-64.28809,3151804,14541,83284343
COMPLEMENT,theologically,2425,2437.1414,1053,1536,1060,986,1037,690,1062,1053,858,986,1062,1032,1053,-1.53736,1.53736,-0.055879833,0.0000605228,-0.2465547,0.00002911712,-0.0047934391,-0.0000040037,0.9573628109,0.0000302624,-0.0047932933,-0.0000001515,-12.14141,80132539,2533,83284343
NEGATED,qualitatively,89,101.4216,1055,1532,1061,1027,1095,1388,1060,1055,1208,1026,1060,1133,1055,-1.64735,1.64735,-0.056480322,0.0000564276,-1.3166913,0.00000106863,-0.0046350897,-0.0000040961,0.0332089552,0.0000282378,-0.0046349406,-0.0000039411,-12.42164,3151804,2680,83284343
NEGATED,greatly,386,440.8435,1105,1422,1062,511,1153,1189,1061,1162,1209,510,1061,1231,1162,-7.39374,7.39374,-0.059282085,0.0002440371,-2.7914628,0.00000463472,-0.0047086629,-0.0000180851,0.0331358915,0.0001224695,-0.0047080043,-0.0000174007,-54.84354,3151804,11649,83284343
NEGATED,goddamn,67,77.0880,1051,1540,1063,1182,1090,1439,1063,1049,1210,1181,1063,1125,1049,-1.43370,1.43370,-0.060024476,0.0000424879,-1.2324473,0.00000080447,-0.0049525098,-0.0000033266,0.0328915071,0.0000212577,-0.0049523887,-0.0000032007,-10.08802,3151804,2037,83284343
